Name;Group1_Infiltration_Forest;
Description;;
Measure-Intervall;00:00:00.0500000;
;;

Time SN:46140 (S30X):P1;SN:46140 (S30X):P1 bar;Time SN:46140 (S30X):TOB1;SN:46140 (S30X):TOB1 °C;Time SN:46123 (S30X):P1;SN:46123 (S30X):P1 bar;Time SN:46123 (S30X):TOB1;SN:46123 (S30X):TOB1 °C;
05.06.2019 10:33:50.162;0.0734887;05.06.2019 10:33:50.178;15.4232178;05.06.2019 10:33:50.195;0.0069856;05.06.2019 10:33:50.210;14.3626099;
05.06.2019 10:33:50.226;0.07349;05.06.2019 10:33:50.242;15.4232178;05.06.2019 10:33:50.258;0.0069856;05.06.2019 10:33:50.275;14.3626099;
05.06.2019 10:33:50.290;0.0734901;05.06.2019 10:33:50.306;15.4232178;05.06.2019 10:33:50.323;0.0069855;05.06.2019 10:33:50.339;14.3626099;
05.06.2019 10:33:50.355;0.0734902;05.06.2019 10:33:50.371;15.4232178;05.06.2019 10:33:50.386;0.0069855;05.06.2019 10:33:50.402;14.3626099;
05.06.2019 10:33:50.418;0.0734906;05.06.2019 10:33:50.434;15.4232178;05.06.2019 10:33:50.451;0.0069855;05.06.2019 10:33:50.466;14.3626099;
05.06.2019 10:33:50.482;0.0734909;05.06.2019 10:33:50.498;15.4232178;05.06.2019 10:33:50.514;0.0069855;05.06.2019 10:33:50.530;14.3626099;
05.06.2019 10:33:50.546;0.0734902;05.06.2019 10:33:50.563;15.4232178;05.06.2019 10:33:50.578;0.0069855;05.06.2019 10:33:50.594;14.3626099;
05.06.2019 10:33:50.610;0.0734905;05.06.2019 10:33:50.626;15.4232178;05.06.2019 10:33:50.642;0.0069854;05.06.2019 10:33:50.659;14.3626099;
05.06.2019 10:33:50.675;0.0734897;05.06.2019 10:33:50.690;15.4232178;05.06.2019 10:33:50.707;0.0069854;05.06.2019 10:33:50.723;14.3626099;
05.06.2019 10:33:50.739;0.0734905;05.06.2019 10:33:50.755;15.4232178;05.06.2019 10:33:50.771;0.0069854;05.06.2019 10:33:50.786;14.3626099;
05.06.2019 10:33:50.802;0.07349;05.06.2019 10:33:50.818;15.4232178;05.06.2019 10:33:50.834;0.0069853;05.06.2019 10:33:50.850;14.3626099;
05.06.2019 10:33:50.866;0.0734915;05.06.2019 10:33:50.883;15.4232178;05.06.2019 10:33:50.898;0.0069852;05.06.2019 10:33:50.915;14.3626099;
05.06.2019 10:33:50.930;0.0734909;05.06.2019 10:33:50.947;15.4232178;05.06.2019 10:33:50.962;0.0069853;05.06.2019 10:33:50.978;14.3626099;
05.06.2019 10:33:50.994;0.0734896;05.06.2019 10:33:51.010;15.4232178;05.06.2019 10:33:51.026;0.0069853;05.06.2019 10:33:51.043;14.3626099;
05.06.2019 10:33:51.058;0.0734893;05.06.2019 10:33:51.075;15.4232178;05.06.2019 10:33:51.090;0.0069853;05.06.2019 10:33:51.106;14.3626099;
05.06.2019 10:33:51.122;0.0734889;05.06.2019 10:33:51.139;15.4232178;05.06.2019 10:33:51.155;0.0069852;05.06.2019 10:33:51.170;14.3626099;
05.06.2019 10:33:51.186;0.0734883;05.06.2019 10:33:51.202;15.4232178;05.06.2019 10:33:51.218;0.0069851;05.06.2019 10:33:51.234;14.3626099;
