Name;Group4_infiltration_grass;
Description;;
Measure-Intervall;00:00:01;
;;

Time SN:46121 (S30X):P1;SN:46121 (S30X):P1 bar;Time SN:46121 (S30X):TOB1;SN:46121 (S30X):TOB1 Â°C;Time SN:46133 (S30X):P1;SN:46133 (S30X):P1 bar;Time SN:46133 (S30X):TOB1;SN:46133 (S30X):TOB1 Â°C;
05.06.2019 16:06:08.361;0.01302;05.06.2019 16:06:08.376;17.1334229;05.06.2019 16:06:08.393;0.014107;05.06.2019 16:06:08.408;17.4072266;
05.06.2019 16:06:09.361;0.0130191;05.06.2019 16:06:09.383;17.1334229;05.06.2019 16:06:09.399;0.0141165;05.06.2019 16:06:09.415;17.4072266;
05.06.2019 16:06:10.361;0.0130176;05.06.2019 16:06:10.390;17.0830688;05.06.2019 16:06:10.407;0.014118;05.06.2019 16:06:10.423;17.387085;
05.06.2019 16:06:11.361;0.0130121;05.06.2019 16:06:11.383;17.0830688;05.06.2019 16:06:11.398;0.0141417;05.06.2019 16:06:11.414;17.387085;
05.06.2019 16:06:12.361;0.0130097;05.06.2019 16:06:12.389;17.0428467;05.06.2019 16:06:12.406;0.0141331;05.06.2019 16:06:12.422;17.3770752;
05.06.2019 16:06:13.361;0.0130095;05.06.2019 16:06:13.381;17.0428467;05.06.2019 16:06:13.397;0.0141275;05.06.2019 16:06:13.413;17.3770752;
05.06.2019 16:06:14.361;0.0130092;05.06.2019 16:06:14.389;17.0026855;05.06.2019 16:06:14.405;0.0141352;05.06.2019 16:06:14.421;17.3568726;
05.06.2019 16:06:15.361;0.0130017;05.06.2019 16:06:15.380;17.0026855;05.06.2019 16:06:15.396;0.0141317;05.06.2019 16:06:15.412;17.3568726;
05.06.2019 16:06:16.361;0.0130183;05.06.2019 16:06:16.388;16.9724731;05.06.2019 16:06:16.403;0.014149;05.06.2019 16:06:16.419;17.336731;
05.06.2019 16:06:17.361;0.0130338;05.06.2019 16:06:17.379;16.9724731;05.06.2019 16:06:17.395;0.0141554;05.06.2019 16:06:17.411;17.336731;
05.06.2019 16:06:18.361;0.0130349;05.06.2019 16:06:18.386;16.9422607;05.06.2019 16:06:18.402;0.0141562;05.06.2019 16:06:18.418;17.336731;
05.06.2019 16:06:19.361;0.0130309;05.06.2019 16:06:19.378;16.9422607;05.06.2019 16:06:19.394;0.0141577;05.06.2019 16:06:19.410;17.336731;
05.06.2019 16:06:20.361;0.0130275;05.06.2019 16:06:20.385;16.9121094;05.06.2019 16:06:20.401;0.0141544;05.06.2019 16:06:20.417;17.3166504;
05.06.2019 16:06:21.361;0.0130218;05.06.2019 16:06:21.377;16.9121094;05.06.2019 16:06:21.393;0.0141621;05.06.2019 16:06:21.409;17.3166504;
05.06.2019 16:06:22.361;0.0130216;05.06.2019 16:06:22.384;16.8919067;05.06.2019 16:06:22.400;0.0141692;05.06.2019 16:06:22.416;17.3166504;
05.06.2019 16:06:23.361;0.0130196;05.06.2019 16:06:23.376;16.8919067;05.06.2019 16:06:23.392;0.0141678;05.06.2019 16:06:23.408;17.3166504;
05.06.2019 16:06:24.361;0.013021;05.06.2019 16:06:24.383;16.8617554;05.06.2019 16:06:24.399;0.0141745;05.06.2019 16:06:24.415;17.2964478;
05.06.2019 16:06:25.361;0.013017;05.06.2019 16:06:25.390;16.8617554;05.06.2019 16:06:25.407;0.014185;05.06.2019 16:06:25.423;17.2964478;
05.06.2019 16:06:26.351;0.0130251;05.06.2019 16:06:26.366;16.8416138;05.06.2019 16:06:26.382;0.0141814;05.06.2019 16:06:26.398;17.286438;
05.06.2019 16:06:27.351;0.0130345;05.06.2019 16:06:27.373;16.8416138;05.06.2019 16:06:27.389;0.0141952;05.06.2019 16:06:27.405;17.286438;
05.06.2019 16:06:28.351;0.0130337;05.06.2019 16:06:28.365;16.8113403;05.06.2019 16:06:28.381;0.014206;05.06.2019 16:06:28.397;17.286438;
05.06.2019 16:06:29.351;0.0130346;05.06.2019 16:06:29.372;16.8113403;05.06.2019 16:06:29.388;0.0141885;05.06.2019 16:06:29.404;17.286438;
05.06.2019 16:06:30.341;0.013085;05.06.2019 16:06:30.364;16.8013306;05.06.2019 16:06:30.380;0.0142021;05.06.2019 16:06:30.396;17.2662354;
05.06.2019 16:06:31.332;0.0132307;05.06.2019 16:06:31.356;16.8013306;05.06.2019 16:06:31.371;0.0141962;05.06.2019 16:06:31.387;17.2662354;
05.06.2019 16:06:32.332;0.0134102;05.06.2019 16:06:32.347;16.781189;05.06.2019 16:06:32.363;0.0142221;05.06.2019 16:06:32.379;17.2662354;
05.06.2019 16:06:33.332;0.0135504;05.06.2019 16:06:33.354;16.781189;05.06.2019 16:06:33.370;0.0142174;05.06.2019 16:06:33.386;17.2662354;
05.06.2019 16:06:34.332;0.0135611;05.06.2019 16:06:34.361;16.7713623;05.06.2019 16:06:34.378;0.0142284;05.06.2019 16:06:34.394;17.2561035;
05.06.2019 16:06:35.332;0.013547;05.06.2019 16:06:35.355;16.7713623;05.06.2019 16:06:35.369;0.0142176;05.06.2019 16:06:35.385;17.2561035;
05.06.2019 16:06:36.322;0.013539;05.06.2019 16:06:36.343;16.7509155;05.06.2019 16:06:36.359;0.0142446;05.06.2019 16:06:36.375;17.2561035;
05.06.2019 16:06:37.312;0.0135504;05.06.2019 16:06:37.335;16.7509155;05.06.2019 16:06:37.351;0.0142488;05.06.2019 16:06:37.367;17.2561035;
05.06.2019 16:06:38.312;0.0135495;05.06.2019 16:06:38.327;16.7307739;05.06.2019 16:06:38.343;0.0142557;05.06.2019 16:06:38.359;17.2460327;
05.06.2019 16:06:39.312;0.0135362;05.06.2019 16:06:39.334;16.7307739;05.06.2019 16:06:39.350;0.0142723;05.06.2019 16:06:39.366;17.2460327;
05.06.2019 16:06:40.317;0.0135255;05.06.2019 16:06:40.342;16.7207031;05.06.2019 16:06:40.358;0.0142713;05.06.2019 16:06:40.373;17.2460327;
05.06.2019 16:06:41.317;0.0135122;05.06.2019 16:06:41.333;16.7207031;05.06.2019 16:06:41.349;0.0142798;05.06.2019 16:06:41.365;17.2460327;
05.06.2019 16:06:42.317;0.0135103;05.06.2019 16:06:42.340;16.7106323;05.06.2019 16:06:42.356;0.0142761;05.06.2019 16:06:42.372;17.2460327;
05.06.2019 16:06:43.317;0.0135106;05.06.2019 16:06:43.332;16.7106323;05.06.2019 16:06:43.348;0.0142913;05.06.2019 16:06:43.364;17.2460327;
05.06.2019 16:06:44.317;0.0135011;05.06.2019 16:06:44.339;16.7005615;05.06.2019 16:06:44.355;0.0143002;05.06.2019 16:06:44.371;17.2460327;
05.06.2019 16:06:45.317;0.0134917;05.06.2019 16:06:45.331;16.7005615;05.06.2019 16:06:45.347;0.0142948;05.06.2019 16:06:45.363;17.2460327;
05.06.2019 16:06:46.317;0.0134862;05.06.2019 16:06:46.339;16.6904907;05.06.2019 16:06:46.354;0.0143033;05.06.2019 16:06:46.370;17.2360229;
05.06.2019 16:06:47.307;0.0134895;05.06.2019 16:06:47.329;16.6904907;05.06.2019 16:06:47.346;0.0143051;05.06.2019 16:06:47.361;17.2360229;
05.06.2019 16:06:48.307;0.0134883;05.06.2019 16:06:48.321;16.6703491;05.06.2019 16:06:48.337;0.0143077;05.06.2019 16:06:48.353;17.2460327;
05.06.2019 16:06:49.307;0.0134834;05.06.2019 16:06:49.329;16.6703491;05.06.2019 16:06:49.345;0.0143116;05.06.2019 16:06:49.360;17.2460327;
05.06.2019 16:06:50.307;0.0134733;05.06.2019 16:06:50.336;16.6501465;05.06.2019 16:06:50.352;0.0143034;05.06.2019 16:06:50.368;17.2360229;
05.06.2019 16:06:51.307;0.0134646;05.06.2019 16:06:51.327;16.6501465;05.06.2019 16:06:51.343;0.0143147;05.06.2019 16:06:51.359;17.2360229;
05.06.2019 16:06:52.307;0.0134619;05.06.2019 16:06:52.334;16.6501465;05.06.2019 16:06:52.351;0.0143036;05.06.2019 16:06:52.367;17.2360229;
05.06.2019 16:06:53.307;0.0134556;05.06.2019 16:06:53.326;16.6501465;05.06.2019 16:06:53.342;0.0143004;05.06.2019 16:06:53.358;17.2360229;
05.06.2019 16:06:54.306;0.0134442;05.06.2019 16:06:54.334;16.6300049;05.06.2019 16:06:54.350;0.0143101;05.06.2019 16:06:54.366;17.2158203;
05.06.2019 16:06:55.307;0.0134383;05.06.2019 16:06:55.325;16.6300049;05.06.2019 16:06:55.341;0.0143196;05.06.2019 16:06:55.357;17.2158203;
05.06.2019 16:06:56.306;0.0134354;05.06.2019 16:06:56.333;16.6300049;05.06.2019 16:06:56.349;0.0143238;05.06.2019 16:06:56.365;17.2360229;
05.06.2019 16:06:57.306;0.0134371;05.06.2019 16:06:57.324;16.6300049;05.06.2019 16:06:57.340;0.0143114;05.06.2019 16:06:57.356;17.2360229;
05.06.2019 16:06:58.306;0.0134329;05.06.2019 16:06:58.332;16.6300049;05.06.2019 16:06:58.348;0.0143292;05.06.2019 16:06:58.363;17.2258911;
05.06.2019 16:06:59.306;0.0134281;05.06.2019 16:06:59.323;16.6300049;05.06.2019 16:06:59.339;0.0143312;05.06.2019 16:06:59.355;17.2258911;
05.06.2019 16:07:00.306;0.013417;05.06.2019 16:07:00.330;16.619873;05.06.2019 16:07:00.346;0.0143286;05.06.2019 16:07:00.362;17.2360229;
05.06.2019 16:07:01.307;0.0134159;05.06.2019 16:07:01.322;16.619873;05.06.2019 16:07:01.338;0.0143362;05.06.2019 16:07:01.354;17.2360229;
05.06.2019 16:07:02.307;0.0134068;05.06.2019 16:07:02.329;16.6098022;05.06.2019 16:07:02.345;0.0143175;05.06.2019 16:07:02.361;17.2360229;
05.06.2019 16:07:03.307;0.0133965;05.06.2019 16:07:03.336;16.6098022;05.06.2019 16:07:03.353;0.0143298;05.06.2019 16:07:03.369;17.2360229;
05.06.2019 16:07:04.307;0.0133924;05.06.2019 16:07:04.329;16.5997314;05.06.2019 16:07:04.344;0.0143237;05.06.2019 16:07:04.360;17.2258911;
05.06.2019 16:07:05.307;0.0133857;05.06.2019 16:07:05.335;16.5997314;05.06.2019 16:07:05.352;0.014327;05.06.2019 16:07:05.369;17.2258911;
05.06.2019 16:07:06.307;0.0133793;05.06.2019 16:07:06.327;16.5896606;05.06.2019 16:07:06.343;0.0143276;05.06.2019 16:07:06.359;17.2258911;
05.06.2019 16:07:07.307;0.0133763;05.06.2019 16:07:07.334;16.5896606;05.06.2019 16:07:07.350;0.0143303;05.06.2019 16:07:07.366;17.2258911;
05.06.2019 16:07:08.307;0.013369;05.06.2019 16:07:08.326;16.5997314;05.06.2019 16:07:08.342;0.0143406;05.06.2019 16:07:08.359;17.2258911;
05.06.2019 16:07:09.307;0.0133653;05.06.2019 16:07:09.333;16.5997314;05.06.2019 16:07:09.349;0.0143331;05.06.2019 16:07:09.365;17.2258911;
05.06.2019 16:07:10.307;0.0133555;05.06.2019 16:07:10.325;16.5795898;05.06.2019 16:07:10.341;0.0143407;05.06.2019 16:07:10.357;17.2258911;
05.06.2019 16:07:11.307;0.0133516;05.06.2019 16:07:11.332;16.5795898;05.06.2019 16:07:11.348;0.0143485;05.06.2019 16:07:11.364;17.2258911;
05.06.2019 16:07:12.307;0.0133498;05.06.2019 16:07:12.324;16.5795898;05.06.2019 16:07:12.340;0.0143473;05.06.2019 16:07:12.356;17.2258911;
05.06.2019 16:07:13.307;0.0133481;05.06.2019 16:07:13.331;16.5795898;05.06.2019 16:07:13.347;0.0143239;05.06.2019 16:07:13.363;17.2258911;
05.06.2019 16:07:14.307;0.0133411;05.06.2019 16:07:14.323;16.569458;05.06.2019 16:07:14.338;0.0143632;05.06.2019 16:07:14.355;17.2360229;
05.06.2019 16:07:15.307;0.013336;05.06.2019 16:07:15.330;16.569458;05.06.2019 16:07:15.346;0.014356;05.06.2019 16:07:15.362;17.2360229;
05.06.2019 16:07:16.307;0.013333;05.06.2019 16:07:16.322;16.569458;05.06.2019 16:07:16.338;0.0143567;05.06.2019 16:07:16.354;17.2258911;
05.06.2019 16:07:17.307;0.0133366;05.06.2019 16:07:17.329;16.569458;05.06.2019 16:07:17.345;0.014376;05.06.2019 16:07:17.361;17.2258911;
05.06.2019 16:07:18.307;0.0133346;05.06.2019 16:07:18.336;16.569458;05.06.2019 16:07:18.352;0.0144558;05.06.2019 16:07:18.368;17.2258911;
05.06.2019 16:07:19.307;0.0133361;05.06.2019 16:07:19.328;16.569458;05.06.2019 16:07:19.344;0.0143801;05.06.2019 16:07:19.360;17.2258911;
05.06.2019 16:07:20.307;0.0133332;05.06.2019 16:07:20.335;16.5593262;05.06.2019 16:07:20.351;0.014378;05.06.2019 16:07:20.367;17.2360229;
05.06.2019 16:07:21.308;0.013332;05.06.2019 16:07:21.327;16.5593262;05.06.2019 16:07:21.343;0.0143789;05.06.2019 16:07:21.359;17.2360229;
05.06.2019 16:07:22.308;0.0133293;05.06.2019 16:07:22.334;16.5593262;05.06.2019 16:07:22.350;0.0144006;05.06.2019 16:07:22.366;17.2360229;
05.06.2019 16:07:23.303;0.0133241;05.06.2019 16:07:23.326;16.5593262;05.06.2019 16:07:23.342;0.0144004;05.06.2019 16:07:23.358;17.2360229;
05.06.2019 16:07:24.303;0.0133231;05.06.2019 16:07:24.317;16.5492554;05.06.2019 16:07:24.333;0.0143976;05.06.2019 16:07:24.349;17.2360229;
05.06.2019 16:07:25.303;0.0133182;05.06.2019 16:07:25.325;16.5492554;05.06.2019 16:07:25.340;0.0143987;05.06.2019 16:07:25.357;17.2360229;
05.06.2019 16:07:26.293;0.0133132;05.06.2019 16:07:26.316;16.5593262;05.06.2019 16:07:26.332;0.0143995;05.06.2019 16:07:26.348;17.2360229;
05.06.2019 16:07:27.293;0.013304;05.06.2019 16:07:27.307;16.5593262;05.06.2019 16:07:27.324;0.0143897;05.06.2019 16:07:27.339;17.2360229;
05.06.2019 16:07:28.293;0.0132984;05.06.2019 16:07:28.315;16.5492554;05.06.2019 16:07:28.331;0.0143923;05.06.2019 16:07:28.347;17.2360229;
05.06.2019 16:07:29.293;0.0132868;05.06.2019 16:07:29.322;16.5492554;05.06.2019 16:07:29.338;0.0143832;05.06.2019 16:07:29.354;17.2360229;
05.06.2019 16:07:30.293;0.0132767;05.06.2019 16:07:30.314;16.5392456;05.06.2019 16:07:30.330;0.0143693;05.06.2019 16:07:30.346;17.2360229;
05.06.2019 16:07:31.284;0.0132664;05.06.2019 16:07:31.306;16.5392456;05.06.2019 16:07:31.321;0.0143725;05.06.2019 16:07:31.337;17.2360229;
05.06.2019 16:07:32.274;0.013252;05.06.2019 16:07:32.297;16.5291138;05.06.2019 16:07:32.313;0.0143659;05.06.2019 16:07:32.329;17.2360229;
05.06.2019 16:07:33.274;0.01324;05.06.2019 16:07:33.288;16.5291138;05.06.2019 16:07:33.304;0.0143558;05.06.2019 16:07:33.320;17.2360229;
05.06.2019 16:07:34.274;0.0132242;05.06.2019 16:07:34.296;16.5392456;05.06.2019 16:07:34.312;0.0143449;05.06.2019 16:07:34.328;17.2360229;
05.06.2019 16:07:35.274;0.0132115;05.06.2019 16:07:35.303;16.5392456;05.06.2019 16:07:35.319;0.0143409;05.06.2019 16:07:35.335;17.2360229;
05.06.2019 16:07:36.274;0.013205;05.06.2019 16:07:36.293;16.5291138;05.06.2019 16:07:36.309;0.014348;05.06.2019 16:07:36.325;17.2360229;
05.06.2019 16:07:37.274;0.0132038;05.06.2019 16:07:37.301;16.5291138;05.06.2019 16:07:37.317;0.01435;05.06.2019 16:07:37.333;17.2360229;
05.06.2019 16:07:38.274;0.0132036;05.06.2019 16:07:38.293;16.5392456;05.06.2019 16:07:38.308;0.0143477;05.06.2019 16:07:38.325;17.2460327;
05.06.2019 16:07:39.274;0.013204;05.06.2019 16:07:39.300;16.5392456;05.06.2019 16:07:39.316;0.0143512;05.06.2019 16:07:39.332;17.2460327;
05.06.2019 16:07:40.274;0.0131968;05.06.2019 16:07:40.292;16.5392456;05.06.2019 16:07:40.308;0.014352;05.06.2019 16:07:40.324;17.2460327;
05.06.2019 16:07:41.274;0.013191;05.06.2019 16:07:41.299;16.5392456;05.06.2019 16:07:41.315;0.0143404;05.06.2019 16:07:41.331;17.2460327;
05.06.2019 16:07:42.274;0.0131853;05.06.2019 16:07:42.291;16.5291138;05.06.2019 16:07:42.306;0.0143483;05.06.2019 16:07:42.322;17.2460327;
05.06.2019 16:07:43.274;0.013177;05.06.2019 16:07:43.298;16.5291138;05.06.2019 16:07:43.314;0.014342;05.06.2019 16:07:43.330;17.2460327;
05.06.2019 16:07:44.274;0.0131707;05.06.2019 16:07:44.289;16.5291138;05.06.2019 16:07:44.306;0.014342;05.06.2019 16:07:44.322;17.2460327;
05.06.2019 16:07:45.274;0.0131628;05.06.2019 16:07:45.297;16.5291138;05.06.2019 16:07:45.313;0.0143271;05.06.2019 16:07:45.329;17.2460327;
05.06.2019 16:07:46.275;0.0131578;05.06.2019 16:07:46.303;16.519043;05.06.2019 16:07:46.320;0.0143435;05.06.2019 16:07:46.336;17.2561035;
05.06.2019 16:07:47.275;0.0131569;05.06.2019 16:07:47.296;16.519043;05.06.2019 16:07:47.312;0.0143554;05.06.2019 16:07:47.328;17.2561035;
05.06.2019 16:07:48.264;0.0131575;05.06.2019 16:07:48.287;16.519043;05.06.2019 16:07:48.303;0.0143148;05.06.2019 16:07:48.319;17.2561035;
05.06.2019 16:07:49.264;0.0131512;05.06.2019 16:07:49.279;16.519043;05.06.2019 16:07:49.295;0.0143298;05.06.2019 16:07:49.311;17.2561035;
05.06.2019 16:07:50.264;0.0131486;05.06.2019 16:07:50.286;16.519043;05.06.2019 16:07:50.302;0.0143255;05.06.2019 16:07:50.318;17.2561035;
05.06.2019 16:07:51.254;0.0131412;05.06.2019 16:07:51.277;16.519043;05.06.2019 16:07:51.293;0.0143355;05.06.2019 16:07:51.309;17.2561035;
05.06.2019 16:07:52.254;0.0131377;05.06.2019 16:07:52.269;16.519043;05.06.2019 16:07:52.285;0.0143429;05.06.2019 16:07:52.301;17.2561035;
05.06.2019 16:07:53.254;0.0131289;05.06.2019 16:07:53.277;16.519043;05.06.2019 16:07:53.292;0.014326;05.06.2019 16:07:53.308;17.2561035;
05.06.2019 16:07:54.254;0.0131217;05.06.2019 16:07:54.283;16.5291138;05.06.2019 16:07:54.300;0.0143164;05.06.2019 16:07:54.316;17.2460327;
05.06.2019 16:07:55.254;0.0131066;05.06.2019 16:07:55.276;16.5291138;05.06.2019 16:07:55.291;0.0143037;05.06.2019 16:07:55.307;17.2460327;
05.06.2019 16:07:56.254;0.0131019;05.06.2019 16:07:56.283;16.5089111;05.06.2019 16:07:56.299;0.0143067;05.06.2019 16:07:56.315;17.2561035;
05.06.2019 16:07:57.254;0.0130964;05.06.2019 16:07:57.274;16.5089111;05.06.2019 16:07:57.290;0.0143098;05.06.2019 16:07:57.306;17.2561035;
05.06.2019 16:07:58.254;0.0130935;05.06.2019 16:07:58.282;16.5089111;05.06.2019 16:07:58.298;0.014313;05.06.2019 16:07:58.314;17.2561035;
05.06.2019 16:07:59.254;0.0130933;05.06.2019 16:07:59.273;16.5089111;05.06.2019 16:07:59.289;0.0143025;05.06.2019 16:07:59.305;17.2561035;
05.06.2019 16:08:00.254;0.0130915;05.06.2019 16:08:00.281;16.5089111;05.06.2019 16:08:00.297;0.0143152;05.06.2019 16:08:00.313;17.2561035;
05.06.2019 16:08:01.254;0.0130891;05.06.2019 16:08:01.273;16.5089111;05.06.2019 16:08:01.288;0.0143045;05.06.2019 16:08:01.304;17.2561035;
05.06.2019 16:08:02.254;0.0130845;05.06.2019 16:08:02.279;16.5089111;05.06.2019 16:08:02.295;0.0143065;05.06.2019 16:08:02.311;17.2561035;
05.06.2019 16:08:03.254;0.0130805;05.06.2019 16:08:03.271;16.5089111;05.06.2019 16:08:03.287;0.0143067;05.06.2019 16:08:03.303;17.2561035;
05.06.2019 16:08:04.254;0.0130761;05.06.2019 16:08:04.279;16.5089111;05.06.2019 16:08:04.295;0.0143097;05.06.2019 16:08:04.310;17.2561035;
05.06.2019 16:08:05.254;0.0130701;05.06.2019 16:08:05.270;16.5089111;05.06.2019 16:08:05.286;0.0142972;05.06.2019 16:08:05.302;17.2561035;
05.06.2019 16:08:06.259;0.0130674;05.06.2019 16:08:06.277;16.519043;05.06.2019 16:08:06.293;0.0143158;05.06.2019 16:08:06.310;17.2561035;
05.06.2019 16:08:07.259;0.013064;05.06.2019 16:08:07.285;16.519043;05.06.2019 16:08:07.301;0.0143141;05.06.2019 16:08:07.317;17.2561035;
05.06.2019 16:08:08.259;0.0130643;05.06.2019 16:08:08.276;16.5089111;05.06.2019 16:08:08.292;0.0142952;05.06.2019 16:08:08.308;17.2662354;
05.06.2019 16:08:09.259;0.0130548;05.06.2019 16:08:09.284;16.5089111;05.06.2019 16:08:09.300;0.0143199;05.06.2019 16:08:09.316;17.2662354;
05.06.2019 16:08:10.259;0.0130579;05.06.2019 16:08:10.276;16.4988403;05.06.2019 16:08:10.291;0.0143165;05.06.2019 16:08:10.307;17.2561035;
05.06.2019 16:08:11.259;0.0130516;05.06.2019 16:08:11.283;16.4988403;05.06.2019 16:08:11.299;0.0143232;05.06.2019 16:08:11.315;17.2561035;
05.06.2019 16:08:12.259;0.0130483;05.06.2019 16:08:12.274;16.5089111;05.06.2019 16:08:12.290;0.0143158;05.06.2019 16:08:12.306;17.2662354;
05.06.2019 16:08:13.259;0.0130494;05.06.2019 16:08:13.282;16.5089111;05.06.2019 16:08:13.297;0.0143114;05.06.2019 16:08:13.313;17.2662354;
05.06.2019 16:08:14.259;0.0130421;05.06.2019 16:08:14.288;16.4988403;05.06.2019 16:08:14.305;0.0143093;05.06.2019 16:08:14.321;17.2561035;
05.06.2019 16:08:15.259;0.0130402;05.06.2019 16:08:15.280;16.4988403;05.06.2019 16:08:15.296;0.0143019;05.06.2019 16:08:15.312;17.2561035;
05.06.2019 16:08:16.249;0.0130364;05.06.2019 16:08:16.274;16.5089111;05.06.2019 16:08:16.293;0.0143029;05.06.2019 16:08:16.306;17.2662354;
05.06.2019 16:08:17.249;0.0131234;05.06.2019 16:08:17.263;16.5089111;05.06.2019 16:08:17.279;0.0142874;05.06.2019 16:08:17.295;17.2662354;
05.06.2019 16:08:18.249;0.0132098;05.06.2019 16:08:18.271;16.5089111;05.06.2019 16:08:18.287;0.0142918;05.06.2019 16:08:18.303;17.2561035;
05.06.2019 16:08:19.249;0.0132758;05.06.2019 16:08:19.278;16.5089111;05.06.2019 16:08:19.294;0.0142854;05.06.2019 16:08:19.311;17.2561035;
05.06.2019 16:08:20.239;0.0133296;05.06.2019 16:08:20.254;16.4988403;05.06.2019 16:08:20.270;0.0142712;05.06.2019 16:08:20.286;17.2561035;
05.06.2019 16:08:21.239;0.0133734;05.06.2019 16:08:21.261;16.4988403;05.06.2019 16:08:21.277;0.0142619;05.06.2019 16:08:21.293;17.2561035;
05.06.2019 16:08:22.239;0.0134121;05.06.2019 16:08:22.268;16.4988403;05.06.2019 16:08:22.285;0.0142492;05.06.2019 16:08:22.300;17.2662354;
05.06.2019 16:08:23.239;0.0134381;05.06.2019 16:08:23.260;16.4988403;05.06.2019 16:08:23.276;0.0142518;05.06.2019 16:08:23.292;17.2662354;
05.06.2019 16:08:24.229;0.0134682;05.06.2019 16:08:24.251;16.4988403;05.06.2019 16:08:24.267;0.0142651;05.06.2019 16:08:24.283;17.2662354;
05.06.2019 16:08:25.229;0.0135111;05.06.2019 16:08:25.244;16.4988403;05.06.2019 16:08:25.261;0.0142502;05.06.2019 16:08:25.276;17.2662354;
05.06.2019 16:08:26.229;0.013554;05.06.2019 16:08:26.250;16.4988403;05.06.2019 16:08:26.266;0.0142498;05.06.2019 16:08:26.283;17.2662354;
05.06.2019 16:08:27.219;0.0135836;05.06.2019 16:08:27.242;16.4988403;05.06.2019 16:08:27.259;0.0142655;05.06.2019 16:08:27.275;17.2662354;
05.06.2019 16:08:28.219;0.0136114;05.06.2019 16:08:28.234;16.5092163;05.06.2019 16:08:28.250;0.0142624;05.06.2019 16:08:28.265;17.2662354;
05.06.2019 16:08:29.219;0.0136373;05.06.2019 16:08:29.241;16.5092163;05.06.2019 16:08:29.257;0.0142684;05.06.2019 16:08:29.275;17.2662354;
05.06.2019 16:08:30.219;0.013658;05.06.2019 16:08:30.248;16.5092163;05.06.2019 16:08:30.265;0.0142697;05.06.2019 16:08:30.280;17.2662354;
05.06.2019 16:08:31.219;0.0136743;05.06.2019 16:08:31.240;16.5092163;05.06.2019 16:08:31.257;0.0142754;05.06.2019 16:08:31.273;17.2662354;
05.06.2019 16:08:32.219;0.0136912;05.06.2019 16:08:32.247;16.4990845;05.06.2019 16:08:32.265;0.0142841;05.06.2019 16:08:32.279;17.286438;
05.06.2019 16:08:33.219;0.0137053;05.06.2019 16:08:33.239;16.4990845;05.06.2019 16:08:33.256;0.0142958;05.06.2019 16:08:33.270;17.286438;
05.06.2019 16:08:34.219;0.0137143;05.06.2019 16:08:34.247;16.5092163;05.06.2019 16:08:34.264;0.0142978;05.06.2019 16:08:34.278;17.2662354;
05.06.2019 16:08:35.219;0.0137275;05.06.2019 16:08:35.238;16.5092163;05.06.2019 16:08:35.254;0.0143052;05.06.2019 16:08:35.271;17.2662354;
05.06.2019 16:08:36.218;0.0137455;05.06.2019 16:08:36.243;16.4990845;05.06.2019 16:08:36.259;0.014302;05.06.2019 16:08:36.275;17.2763062;
05.06.2019 16:08:37.219;0.0137803;05.06.2019 16:08:37.236;16.4990845;05.06.2019 16:08:37.252;0.0143135;05.06.2019 16:08:37.269;17.2763062;
05.06.2019 16:08:38.219;0.0138231;05.06.2019 16:08:38.243;16.5092163;05.06.2019 16:08:38.259;0.0143157;05.06.2019 16:08:38.275;17.286438;
05.06.2019 16:08:39.219;0.0138693;05.06.2019 16:08:39.235;16.5092163;05.06.2019 16:08:39.251;0.0143201;05.06.2019 16:08:39.268;17.286438;
05.06.2019 16:08:40.219;0.0138996;05.06.2019 16:08:40.242;16.4990845;05.06.2019 16:08:40.258;0.0143253;05.06.2019 16:08:40.276;17.2763062;
05.06.2019 16:08:41.219;0.0138941;05.06.2019 16:08:41.234;16.4990845;05.06.2019 16:08:41.250;0.0143362;05.06.2019 16:08:41.267;17.2763062;
05.06.2019 16:08:42.218;0.0138828;05.06.2019 16:08:42.241;16.4890137;05.06.2019 16:08:42.257;0.014338;05.06.2019 16:08:42.274;17.286438;
05.06.2019 16:08:43.218;0.0138741;05.06.2019 16:08:43.247;16.4890137;05.06.2019 16:08:43.266;0.0143541;05.06.2019 16:08:43.280;17.286438;
05.06.2019 16:08:44.218;0.013868;05.06.2019 16:08:44.240;16.4990845;05.06.2019 16:08:44.256;0.0143471;05.06.2019 16:08:44.272;17.286438;
05.06.2019 16:08:45.208;0.0138605;05.06.2019 16:08:45.231;16.4990845;05.06.2019 16:08:45.247;0.014353;05.06.2019 16:08:45.263;17.286438;
05.06.2019 16:08:46.208;0.0138519;05.06.2019 16:08:46.223;16.4990845;05.06.2019 16:08:46.239;0.0143613;05.06.2019 16:08:46.255;17.2763062;
05.06.2019 16:08:47.208;0.013844;05.06.2019 16:08:47.230;16.4990845;05.06.2019 16:08:47.246;0.0143767;05.06.2019 16:08:47.262;17.2763062;
05.06.2019 16:08:48.213;0.0138344;05.06.2019 16:08:48.238;16.4890137;05.06.2019 16:08:48.254;0.0143724;05.06.2019 16:08:48.270;17.286438;
05.06.2019 16:08:49.213;0.0138249;05.06.2019 16:08:49.229;16.4890137;05.06.2019 16:08:49.245;0.0143657;05.06.2019 16:08:49.261;17.286438;
