Time ;depth, cm;Flow up, (Hz);Flow down, (Hz);..;
test;17.00;-31.00;0.00;2.12;322093.000000
test;17.00;-31.00;0.00;2.12;322093.000000
test;17.00;-31.00;0.00;2.12;322093.000000
test;17.00;-31.00;0.00;2.12;322093.000000
test;17.00;-31.00;0.00;2.12;322093.000000
test;17.00;-31.00;0.00;2.12;322093.000000
test;17.00;-31.00;0.00;2.12;322093.000000
test;17.00;-31.00;0.00;2.12;322093.000000
test;17.00;-31.00;0.00;2.12;322093.000000
test;17.00;-31.00;0.00;2.12;322093.000000
test;17.00;-31.00;0.00;2.12;322093.000000
test;17.00;-31.00;0.00;2.12;322093.000000
test;17.00;-31.00;0.00;2.12;322093.000000
test;17.00;-31.00;0.00;2.12;322093.000000
test;17.00;-31.00;0.00;2.12;322093.000000
test;18.00;-31.00;0.00;2.12;322093.000000
test;18.00;-31.00;0.00;2.12;322093.000000
test;18.00;-31.00;0.00;2.12;322093.000000
test;18.00;-31.00;0.00;2.12;322093.000000
test;18.00;-31.00;0.00;2.12;322093.000000
test;18.00;-31.00;0.00;2.12;322093.000000
test;18.00;-31.00;0.00;2.12;322093.000000
test;18.00;-31.00;0.00;2.12;322093.000000
test;18.00;-31.00;0.00;2.12;322093.000000
test;18.00;-31.00;0.00;2.12;322093.000000
test;18.00;-31.00;0.00;2.12;322093.000000
test;18.00;-31.00;0.00;0.00;322093.000000
test;18.00;-31.00;0.00;0.00;322093.000000
test;18.00;-31.00;0.00;0.00;322093.000000
test;18.00;-31.00;0.00;0.00;322093.000000
test;18.00;-31.00;3.64;0.00;322093.000000
test;18.00;-31.00;0.00;0.00;322093.000000
test;18.00;-31.00;0.00;0.00;322093.000000
test;18.00;-31.00;0.00;0.00;322093.000000
test;18.00;-31.00;5.46;0.00;322093.000000
test;19.00;-31.00;5.46;0.00;322093.000000
test;19.00;-31.00;5.46;0.00;322093.000000
test;19.00;-31.00;5.46;0.00;322093.000000
test;19.00;-31.00;5.46;0.00;322093.000000
test;19.00;-31.00;7.51;0.00;322093.000000
test;19.00;-31.00;7.51;0.00;322093.000000
test;19.00;-31.00;7.51;0.00;322093.000000
test;19.00;-31.00;7.51;0.00;322093.000000
test;19.00;-31.00;7.51;0.00;322093.000000
test;19.00;-31.00;7.51;0.00;322093.000000
test;19.00;-31.00;7.51;0.00;322093.000000
test;19.00;-31.00;7.51;0.00;322093.000000
test;19.00;-31.00;4.72;0.00;322093.000000
test;19.00;-31.00;4.72;0.00;322093.000000
test;19.00;-31.00;4.72;0.00;322093.000000
test;19.00;-31.00;4.72;0.00;322093.000000
test;19.00;-31.00;4.72;0.00;322093.000000
test;19.00;-31.00;4.72;0.00;322093.000000
test;19.00;-31.00;9.48;0.00;322093.000000
test;19.00;-31.00;9.48;0.00;322093.000000
test;20.00;-31.00;9.48;0.00;322093.000000
test;20.00;-31.00;9.48;0.00;322093.000000
test;20.00;-31.00;12.32;0.00;322093.000000
test;20.00;-31.00;12.32;0.00;322093.000000
test;20.00;-31.00;12.32;0.00;322093.000000
test;20.00;-31.00;10.72;0.00;322093.000000
test;20.00;-31.00;10.72;0.00;322093.000000
test;20.00;-31.00;10.72;0.00;322093.000000
test;20.00;-31.00;10.72;0.00;322093.000000
test;20.00;-31.00;10.02;0.00;322093.000000
test;20.00;-31.00;10.02;0.00;322093.000000
test;20.00;-31.00;10.02;0.00;322093.000000
test;20.00;-31.00;10.02;0.00;322093.000000
test;20.00;-31.00;10.02;0.00;322093.000000
test;20.00;-31.00;8.54;0.00;322093.000000
test;20.00;-31.00;8.54;0.00;322093.000000
test;20.00;-31.00;8.54;0.00;322093.000000
test;20.00;-31.00;8.54;0.00;322093.000000
test;20.00;-31.00;8.54;0.00;322093.000000
test;20.00;-31.00;8.54;0.00;322093.000000
test;21.00;-31.00;6.03;0.00;322093.000000
test;21.00;-31.00;6.03;0.00;322093.000000
test;21.00;-31.00;6.03;0.00;322093.000000
test;21.00;-31.00;6.03;0.00;322093.000000
test;21.00;-31.00;6.03;0.00;322093.000000
test;21.00;-31.00;6.03;0.00;322093.000000
test;21.00;-31.00;6.03;0.00;322093.000000
test;21.00;-31.00;6.03;0.00;322093.000000
test;21.00;-31.00;3.98;0.00;322093.000000
test;21.00;-31.00;3.98;0.00;322093.000000
test;21.00;-31.00;3.98;0.00;322093.000000
test;21.00;-31.00;3.98;0.00;322093.000000
test;21.00;-31.00;3.98;0.00;322093.000000
test;21.00;-31.00;3.98;0.00;322093.000000
test;21.00;-31.00;3.98;0.00;322093.000000
test;21.00;-31.00;3.98;0.00;322093.000000
test;21.00;-31.00;3.98;0.00;322093.000000
test;21.00;-31.00;3.98;0.00;322093.000000
test;21.00;-31.00;3.98;0.00;322093.000000
test;21.00;-31.00;3.98;0.00;322093.000000
test;22.00;-31.00;3.98;0.00;322093.000000
test;22.00;-31.00;3.98;0.00;322093.000000
test;22.00;-31.00;3.98;0.00;322093.000000
test;22.00;-31.00;3.98;0.00;322093.000000
test;22.00;-31.00;3.98;0.00;322093.000000
test;22.00;-31.00;3.98;0.00;322093.000000
test;22.00;-31.00;3.98;0.00;322093.000000
test;22.00;-31.00;3.98;0.00;322093.000000
test;22.00;-31.00;3.98;0.00;322093.000000
test;22.00;-31.00;3.98;0.00;322093.000000
test;22.00;-31.00;3.98;0.00;322093.000000
test;22.00;-31.00;3.98;0.00;322093.000000
test;22.00;-31.00;3.98;0.00;322093.000000
test;22.00;-31.00;3.98;0.00;322093.000000
test;22.00;-31.00;3.98;0.00;322093.000000
test;22.00;-31.00;3.98;0.00;322093.000000
test;22.00;-31.00;3.98;0.00;322093.000000
test;22.00;-31.00;3.98;0.00;322093.000000
test;22.00;-31.00;3.98;0.00;322093.000000
test;22.00;-31.00;3.98;0.00;322093.000000
test;23.00;-31.00;3.98;0.00;322093.000000
test;23.00;-31.00;3.98;0.00;322093.000000
test;23.00;-31.00;3.98;0.00;322093.000000
test;23.00;-31.00;3.98;0.00;322093.000000
test;23.00;-31.00;3.98;0.00;322093.000000
test;23.00;-31.00;3.98;0.00;322093.000000
test;23.00;-31.00;3.98;0.00;322093.000000
test;23.00;-31.00;3.98;0.00;322093.000000
test;23.00;-31.00;3.98;0.00;322093.000000
test;23.00;-31.00;3.98;0.00;322093.000000
test;23.00;-31.00;3.98;0.00;322093.000000
test;23.00;-31.00;3.98;0.00;322093.000000
test;23.00;-31.00;3.98;0.00;322093.000000
test;23.00;-31.00;3.98;0.00;322093.000000
test;23.00;-31.00;3.98;0.00;322093.000000
test;23.00;-31.00;3.98;0.00;322093.000000
test;23.00;-31.00;3.98;0.00;322093.000000
test;23.00;-31.00;3.98;0.00;322093.000000
test;23.00;-31.00;3.98;0.00;322093.000000
test;23.00;-31.00;3.98;0.00;322093.000000
test;24.00;-31.00;3.98;0.00;322093.000000
test;24.00;-31.00;3.98;0.00;322093.000000
test;24.00;-31.00;3.98;0.00;322093.000000
test;24.00;-31.00;3.98;0.00;322093.000000
test;24.00;-31.00;3.98;0.00;322093.000000
test;24.00;-31.00;3.98;0.00;322093.000000
test;24.00;-31.00;3.98;0.00;322093.000000
test;24.00;-31.00;3.98;0.00;322093.000000
test;24.00;-31.00;3.98;0.00;322093.000000
test;24.00;-31.00;3.98;0.00;322093.000000
test;24.00;-31.00;3.98;0.00;322093.000000
test;24.00;-31.00;3.98;0.00;322093.000000
test;24.00;-31.00;3.98;0.00;322093.000000
test;24.00;-31.00;3.98;0.00;322093.000000
test;24.00;-31.00;3.98;0.00;322093.000000
test;24.00;-31.00;3.98;0.00;322093.000000
test;24.00;-31.00;3.98;0.00;322093.000000
test;24.00;-31.00;3.98;0.00;322093.000000
test;24.00;-31.00;3.98;0.00;322093.000000
test;24.00;-31.00;3.98;0.00;322093.000000
test;25.00;-31.00;3.98;0.00;322093.000000
test;25.00;-31.00;3.98;0.00;322093.000000
test;25.00;-31.00;3.98;0.00;322093.000000
test;25.00;-31.00;3.98;0.00;322093.000000
test;25.00;-31.00;3.98;0.00;322093.000000
test;25.00;-31.00;3.98;0.00;322093.000000
test;25.00;-31.00;3.98;0.00;322093.000000
test;25.00;-31.00;3.98;0.00;322093.000000
test;25.00;-31.00;3.98;0.00;322093.000000
test;25.00;-31.00;3.98;0.00;322093.000000
test;25.00;-31.00;3.98;0.00;322093.000000
test;25.00;-31.00;3.98;0.00;322093.000000
test;25.00;-31.00;3.98;0.00;322093.000000
test;25.00;-31.00;3.98;0.00;322093.000000
test;25.00;-31.00;3.98;0.00;322093.000000
test;25.00;-31.00;3.98;0.00;322093.000000
test;25.00;-31.00;3.98;0.00;322093.000000
test;25.00;-31.00;3.98;0.00;322093.000000
test;25.00;-31.00;3.98;0.00;322093.000000
test;25.00;-31.00;3.98;0.00;322093.000000
test;26.00;-31.00;3.98;0.00;322093.000000
test;26.00;-31.00;3.98;0.00;322093.000000
test;26.00;-31.00;3.98;0.00;322093.000000
test;26.00;-31.00;3.98;0.00;322093.000000
test;26.00;-31.00;3.98;0.00;322093.000000
test;26.00;-31.00;3.98;0.00;322093.000000
test;26.00;-31.00;3.98;0.00;322093.000000
test;26.00;-31.00;3.98;0.00;322093.000000
test;26.00;-31.00;3.98;0.00;322093.000000
test;26.00;-31.00;3.98;0.00;322093.000000
test;26.00;-31.00;3.98;0.00;322093.000000
test;26.00;-31.00;3.98;0.00;322093.000000
test;26.00;-31.00;3.98;0.00;322093.000000
test;26.00;-31.00;3.98;0.00;322093.000000
test;26.00;-31.00;3.98;0.00;322093.000000
test;26.00;-31.00;3.98;0.00;322093.000000
test;26.00;-31.00;3.98;0.00;322093.000000
test;26.00;-31.00;3.98;0.00;322093.000000
test;26.00;-31.00;3.98;0.00;322093.000000
test;26.00;-31.00;3.98;0.00;322093.000000
test;27.00;-31.00;3.98;0.00;322093.000000
test;27.00;-31.00;3.98;0.00;322093.000000
test;27.00;-31.00;3.98;0.00;322093.000000
test;27.00;-31.00;3.98;0.00;322093.000000
test;27.00;-31.00;3.98;0.00;322093.000000
test;27.00;-31.00;3.98;0.00;322093.000000
test;27.00;-31.00;3.98;0.00;322093.000000
test;27.00;-31.00;3.98;0.00;322093.000000
test;27.00;-31.00;3.98;0.00;322093.000000
test;27.00;-31.00;3.98;0.00;322093.000000
test;27.00;-31.00;3.98;0.00;322093.000000
test;27.00;-31.00;3.98;0.00;322093.000000
test;27.00;-31.00;3.98;0.00;322093.000000
test;27.00;-31.00;3.98;0.00;322093.000000
test;27.00;-31.00;3.98;0.00;322093.000000
test;27.00;-31.00;0.00;0.00;322093.000000
test;27.00;-31.00;0.00;0.00;322093.000000
test;27.00;-31.00;0.00;0.00;322093.000000
test;27.00;-31.00;0.00;0.00;322093.000000
test;27.00;-31.00;0.00;0.00;322093.000000
test;28.00;-31.00;0.00;0.00;322093.000000
test;28.00;-31.00;0.00;0.00;322093.000000
test;28.00;-31.00;0.00;0.00;322093.000000
test;28.00;-31.00;0.00;0.00;322093.000000
test;28.00;-31.00;0.00;0.00;322093.000000
test;28.00;-31.00;0.00;0.00;322093.000000
test;28.00;-31.00;0.00;0.00;322093.000000
test;28.00;-31.00;0.00;0.00;322093.000000
test;28.00;-31.00;0.00;0.00;322093.000000
test;28.00;-31.00;0.00;0.00;322093.000000
test;28.00;-31.00;0.00;0.00;322093.000000
test;28.00;-31.00;0.00;0.00;322093.000000
test;28.00;-31.00;0.00;0.00;322093.000000
test;28.00;-31.00;0.00;0.00;322093.000000
test;28.00;-31.00;0.00;0.00;322093.000000
test;28.00;-31.00;0.00;0.00;322093.000000
test;28.00;-31.00;0.00;0.00;322093.000000
test;28.00;-31.00;0.00;0.00;322093.000000
test;28.00;-31.00;0.00;0.00;322093.000000
test;28.00;-31.00;0.00;0.00;322093.000000
test;29.00;-31.00;0.00;0.00;322093.000000
test;29.00;-31.00;0.00;0.00;322093.000000
test;29.00;-31.00;0.00;0.00;322093.000000
test;29.00;-31.00;0.00;0.00;322093.000000
test;29.00;-31.00;0.00;0.00;322093.000000
test;29.00;-31.00;0.00;0.00;322093.000000
windingspeed;0.00;0.00;0.00;0.00;853687.000000
windingspeed;0.00;0.00;0.00;0.00;853687.000000
windingspeed;0.00;0.00;0.00;0.00;853687.000000
windingspeed;0.00;0.00;0.00;0.00;853687.000000
windingspeed;0.00;0.00;0.00;0.00;853687.000000
windingspeed;1.00;0.00;0.00;0.00;853687.000000
windingspeed;1.00;0.00;0.00;0.00;853687.000000
windingspeed;1.00;0.00;0.00;0.00;853687.000000
windingspeed;1.00;0.00;0.00;0.00;853687.000000
windingspeed;1.00;0.00;0.00;0.00;853687.000000
windingspeed;1.00;0.00;0.00;0.00;853687.000000
windingspeed;1.00;0.00;0.00;0.00;853687.000000
windingspeed;1.00;0.00;0.00;0.00;853687.000000
windingspeed;1.00;0.00;0.00;0.00;853687.000000
windingspeed;1.00;0.00;0.00;0.00;853687.000000
windingspeed;1.00;0.00;0.00;0.00;853687.000000
windingspeed;1.00;0.00;0.00;0.00;853687.000000
windingspeed;1.00;0.00;0.00;0.00;853687.000000
windingspeed;1.00;0.00;0.00;0.00;853687.000000
windingspeed;1.00;1.00;0.00;0.00;10744773.000000
windingspeed;1.00;1.00;0.00;0.00;10744773.000000
windingspeed;1.00;1.00;0.00;0.00;10744773.000000
windingspeed;1.00;2.00;0.00;0.00;10744773.000000
windingspeed;1.00;2.00;0.00;0.00;10744773.000000
windingspeed;1.00;3.00;0.00;0.00;10744773.000000
windingspeed;2.00;3.00;0.00;0.00;10744773.000000
windingspeed;2.00;3.00;0.00;0.00;10744773.000000
windingspeed;2.00;4.00;0.00;0.00;10744773.000000
windingspeed;2.00;4.00;0.00;0.00;10744773.000000
windingspeed;2.00;4.00;0.00;0.00;10744773.000000
windingspeed;2.00;5.00;0.00;0.00;10744773.000000
windingspeed;2.00;5.00;0.00;0.00;279229.000000
windingspeed;2.00;5.00;0.00;0.00;279229.000000
windingspeed;2.00;6.00;0.00;0.00;279229.000000
windingspeed;2.00;6.00;0.00;0.00;279229.000000
windingspeed;2.00;6.00;0.00;0.00;279229.000000
windingspeed;2.00;7.00;0.00;0.00;279229.000000
windingspeed;2.00;7.00;0.00;0.00;279229.000000
windingspeed;2.00;8.00;0.00;0.00;279229.000000
windingspeed;2.00;8.00;0.00;0.00;279229.000000
windingspeed;2.00;8.00;0.00;0.00;279229.000000
windingspeed;2.00;9.00;0.00;0.00;279229.000000
windingspeed;2.00;9.00;0.00;0.00;281884.000000
windingspeed;2.00;9.00;0.00;0.00;281884.000000
windingspeed;2.00;10.00;0.00;0.00;281884.000000
windingspeed;3.00;10.00;0.00;0.00;281884.000000
windingspeed;3.00;10.00;0.00;0.00;281884.000000
windingspeed;3.00;11.00;0.00;0.00;281884.000000
windingspeed;3.00;11.00;0.00;0.00;281884.000000
windingspeed;3.00;11.00;0.00;0.00;281884.000000
windingspeed;3.00;12.00;0.00;0.00;281884.000000
windingspeed;3.00;12.00;0.00;0.00;281884.000000
windingspeed;3.00;13.00;0.00;0.00;281884.000000
windingspeed;3.00;13.00;0.00;0.00;280435.000000
windingspeed;3.00;13.00;0.00;0.00;280435.000000
windingspeed;3.00;14.00;0.00;0.00;280435.000000
windingspeed;3.00;14.00;0.00;0.00;280435.000000
windingspeed;3.00;14.00;0.00;0.00;280435.000000
windingspeed;3.00;15.00;0.00;0.00;280435.000000
windingspeed;3.00;15.00;0.00;0.00;280435.000000
windingspeed;3.00;15.00;0.00;0.00;280435.000000
windingspeed;3.00;16.00;0.00;0.00;280435.000000
windingspeed;3.00;16.00;0.00;0.00;280435.000000
windingspeed;3.00;16.00;0.00;0.00;280435.000000
windingspeed;3.00;17.00;0.00;0.00;278222.000000
windingspeed;4.00;17.00;0.00;0.00;278222.000000
windingspeed;4.00;18.00;0.00;0.00;278222.000000
windingspeed;4.00;18.00;0.00;0.00;278222.000000
windingspeed;4.00;18.00;0.00;0.00;278222.000000
windingspeed;4.00;19.00;0.00;0.00;278222.000000
windingspeed;4.00;19.00;0.00;0.00;278222.000000
windingspeed;4.00;19.00;0.00;0.00;278222.000000
windingspeed;4.00;20.00;0.00;0.00;278222.000000
windingspeed;4.00;20.00;0.00;0.00;278222.000000
windingspeed;4.00;20.00;0.00;0.00;278222.000000
windingspeed;4.00;21.00;0.00;0.00;269325.000000
windingspeed;4.00;21.00;0.00;0.00;269325.000000
windingspeed;4.00;22.00;0.00;0.00;269325.000000
windingspeed;4.00;22.00;0.00;0.00;269325.000000
windingspeed;4.00;22.00;0.00;0.00;269325.000000
windingspeed;4.00;23.00;0.00;0.00;269325.000000
windingspeed;4.00;23.00;0.00;0.00;269325.000000
windingspeed;4.00;23.00;0.00;0.00;269325.000000
windingspeed;4.00;24.00;0.00;0.00;269325.000000
windingspeed;4.00;24.00;0.00;0.00;269325.000000
windingspeed;5.00;24.00;0.00;0.00;269325.000000
windingspeed;5.00;25.00;0.00;0.00;273207.000000
windingspeed;5.00;25.00;0.00;0.00;273207.000000
windingspeed;5.00;26.00;0.00;0.00;273207.000000
windingspeed;5.00;26.00;0.00;0.00;273207.000000
windingspeed;5.00;26.00;0.00;0.00;273207.000000
windingspeed;5.00;27.00;0.00;0.00;273207.000000
windingspeed;5.00;27.00;0.00;0.00;273207.000000
windingspeed;5.00;27.00;0.00;0.00;273207.000000
windingspeed;5.00;28.00;0.00;0.00;273207.000000
windingspeed;5.00;28.00;0.00;0.00;273207.000000
windingspeed;5.00;28.00;0.00;0.00;273207.000000
windingspeed;5.00;29.00;0.00;0.00;277508.000000
windingspeed;5.00;29.00;0.00;0.00;277508.000000
windingspeed;5.00;30.00;0.00;0.00;277508.000000
windingspeed;5.00;30.00;0.00;0.00;277508.000000
windingspeed;5.00;30.00;0.00;0.00;277508.000000
windingspeed;5.00;31.00;0.00;0.00;277508.000000
windingspeed;5.00;31.00;0.00;0.00;277508.000000
windingspeed;5.00;31.00;0.00;0.00;277508.000000
windingspeed;6.00;32.00;0.00;0.00;277508.000000
windingspeed;6.00;32.00;0.00;0.00;277508.000000
windingspeed;6.00;32.00;0.00;0.00;277508.000000
windingspeed;6.00;33.00;0.00;0.00;280118.000000
windingspeed;6.00;33.00;0.00;0.00;280118.000000
windingspeed;6.00;33.00;0.00;0.00;280118.000000
windingspeed;6.00;34.00;0.00;0.00;280118.000000
windingspeed;6.00;34.00;0.00;0.00;280118.000000
windingspeed;6.00;35.00;0.00;0.00;280118.000000
windingspeed;6.00;35.00;0.00;0.00;280118.000000
windingspeed;6.00;35.00;0.00;0.00;280118.000000
windingspeed;6.00;36.00;0.00;0.00;280118.000000
windingspeed;6.00;36.00;0.00;0.00;280118.000000
windingspeed;6.00;36.00;0.00;0.00;280118.000000
windingspeed;6.00;37.00;0.00;0.00;281724.000000
windingspeed;6.00;37.00;0.00;0.00;281724.000000
windingspeed;6.00;37.00;0.00;0.00;281724.000000
windingspeed;6.00;38.00;0.00;0.00;281724.000000
windingspeed;6.00;38.00;0.00;0.00;281724.000000
windingspeed;6.00;38.00;0.00;0.00;281724.000000
windingspeed;7.00;39.00;0.00;0.00;281724.000000
windingspeed;7.00;39.00;0.00;0.00;281724.000000
windingspeed;7.00;40.00;0.00;0.00;281724.000000
windingspeed;7.00;40.00;0.00;0.00;281724.000000
windingspeed;7.00;40.00;0.00;0.00;281724.000000
windingspeed;7.00;41.00;0.00;0.00;281724.000000
windingspeed;7.00;41.00;0.00;0.00;280330.000000
windingspeed;7.00;41.00;0.00;0.00;280330.000000
windingspeed;7.00;42.00;0.00;0.00;280330.000000
windingspeed;7.00;42.00;0.00;0.00;280330.000000
windingspeed;7.00;42.00;0.00;0.00;280330.000000
windingspeed;7.00;43.00;0.00;0.00;280330.000000
windingspeed;7.00;43.00;0.00;0.00;280330.000000
windingspeed;7.00;43.00;0.00;0.00;280330.000000
windingspeed;7.00;44.00;0.00;0.00;280330.000000
windingspeed;7.00;44.00;0.00;0.00;280330.000000
windingspeed;7.00;44.00;0.00;0.00;280330.000000
windingspeed;7.00;45.00;0.00;0.00;282786.000000
windingspeed;7.00;45.00;0.00;0.00;282786.000000
windingspeed;7.00;46.00;0.00;0.00;282786.000000
windingspeed;8.00;46.00;0.00;0.00;282786.000000
windingspeed;8.00;46.00;0.00;0.00;282786.000000
windingspeed;8.00;47.00;0.00;0.00;282786.000000
windingspeed;8.00;47.00;0.00;0.00;282786.000000
windingspeed;8.00;47.00;0.00;0.00;282786.000000
windingspeed;8.00;48.00;0.00;0.00;282786.000000
windingspeed;8.00;48.00;0.00;0.00;282786.000000
windingspeed;8.00;48.00;0.00;0.00;282786.000000
windingspeed;8.00;49.00;0.00;0.00;282304.000000
windingspeed;8.00;49.00;0.00;0.00;282304.000000
windingspeed;8.00;49.00;0.00;0.00;282304.000000
windingspeed;8.00;50.00;0.00;0.00;282304.000000
windingspeed;8.00;50.00;0.00;0.00;282304.000000
windingspeed;8.00;50.00;0.00;0.00;282304.000000
windingspeed;8.00;51.00;0.00;0.00;282304.000000
windingspeed;8.00;51.00;0.00;0.00;282304.000000
windingspeed;8.00;52.00;0.00;0.00;282304.000000
windingspeed;8.00;52.00;0.00;0.00;282304.000000
windingspeed;8.00;52.00;0.00;0.00;282304.000000
windingspeed;8.00;53.00;0.00;0.00;282304.000000
windingspeed;9.00;53.00;0.00;0.00;284644.000000
windingspeed;9.00;53.00;0.00;0.00;284644.000000
windingspeed;9.00;54.00;0.00;0.00;284644.000000
windingspeed;9.00;54.00;0.00;0.00;284644.000000
windingspeed;9.00;54.00;0.00;0.00;284644.000000
windingspeed;9.00;55.00;0.00;0.00;284644.000000
windingspeed;9.00;55.00;0.00;0.00;284644.000000
windingspeed;9.00;56.00;0.00;0.00;284644.000000
windingspeed;9.00;56.00;0.00;0.00;284644.000000
windingspeed;9.00;56.00;0.00;0.00;284644.000000
windingspeed;9.00;57.00;0.00;0.00;268871.000000
windingspeed;9.00;57.00;0.00;0.00;268871.000000
windingspeed;9.00;57.00;0.00;0.00;268871.000000
windingspeed;9.00;58.00;0.00;0.00;268871.000000
windingspeed;9.00;58.00;0.00;0.00;268871.000000
windingspeed;9.00;58.00;0.00;0.00;268871.000000
windingspeed;9.00;59.00;0.00;0.00;268871.000000
windingspeed;9.00;59.00;0.00;0.00;268871.000000
windingspeed;9.00;60.00;0.00;0.00;268871.000000
windingspeed;9.00;60.00;0.00;0.00;268871.000000
windingspeed;10.00;60.00;0.00;0.00;268871.000000
windingspeed;10.00;61.00;0.00;0.00;277286.000000
windingspeed;10.00;61.00;0.00;0.00;277286.000000
windingspeed;10.00;61.00;0.00;0.00;277286.000000
windingspeed;10.00;62.00;0.00;0.00;277286.000000
windingspeed;10.00;62.00;0.00;0.00;277286.000000
windingspeed;10.00;63.00;0.00;0.00;277286.000000
windingspeed;10.00;63.00;0.00;0.00;277286.000000
windingspeed;10.00;63.00;0.00;0.00;277286.000000
windingspeed;10.00;64.00;0.00;0.00;277286.000000
windingspeed;10.00;64.00;0.00;0.00;277286.000000
windingspeed;10.00;64.00;0.00;0.00;277286.000000
windingspeed;10.00;65.00;0.00;0.00;272556.000000
windingspeed;10.00;65.00;0.00;0.00;272556.000000
windingspeed;10.00;65.00;0.00;0.00;272556.000000
windingspeed;10.00;66.00;0.00;0.00;272556.000000
windingspeed;10.00;66.00;0.00;0.00;272556.000000
windingspeed;10.00;67.00;0.00;0.00;272556.000000
windingspeed;10.00;67.00;0.00;0.00;272556.000000
windingspeed;10.00;67.00;0.00;0.00;272556.000000
windingspeed;11.00;68.00;0.00;0.00;272556.000000
windingspeed;11.00;68.00;0.00;0.00;272556.000000
windingspeed;11.00;68.00;0.00;0.00;272556.000000
windingspeed;11.00;69.00;0.00;0.00;273332.000000
windingspeed;11.00;69.00;0.00;0.00;273332.000000
windingspeed;11.00;70.00;0.00;0.00;273332.000000
windingspeed;11.00;70.00;0.00;0.00;273332.000000
windingspeed;11.00;70.00;0.00;0.00;273332.000000
windingspeed;11.00;71.00;0.00;0.00;273332.000000
windingspeed;11.00;71.00;0.00;0.00;273332.000000
windingspeed;11.00;71.00;0.00;0.00;273332.000000
windingspeed;11.00;72.00;0.00;0.00;273332.000000
windingspeed;11.00;72.00;0.00;0.00;273332.000000
windingspeed;11.00;72.00;0.00;0.00;273332.000000
windingspeed;11.00;73.00;0.00;0.00;280763.000000
windingspeed;11.00;73.00;0.00;0.00;280763.000000
windingspeed;11.00;73.00;0.00;0.00;280763.000000
windingspeed;11.00;74.00;0.00;0.00;280763.000000
windingspeed;11.00;74.00;0.00;0.00;280763.000000
windingspeed;11.00;75.00;0.00;0.00;280763.000000
windingspeed;12.00;75.00;0.00;0.00;280763.000000
windingspeed;12.00;75.00;0.00;0.00;280763.000000
windingspeed;12.00;76.00;0.00;0.00;280763.000000
windingspeed;12.00;76.00;0.00;0.00;280763.000000
windingspeed;12.00;76.00;0.00;0.00;280763.000000
windingspeed;12.00;77.00;0.00;0.00;278713.000000
windingspeed;12.00;77.00;0.00;0.00;278713.000000
windingspeed;12.00;77.00;0.00;0.00;278713.000000
windingspeed;12.00;78.00;0.00;0.00;278713.000000
windingspeed;12.00;78.00;0.00;0.00;278713.000000
windingspeed;12.00;79.00;0.00;0.00;278713.000000
windingspeed;12.00;79.00;0.00;0.00;278713.000000
windingspeed;12.00;79.00;0.00;0.00;278713.000000
windingspeed;12.00;80.00;0.00;0.00;278713.000000
windingspeed;12.00;80.00;0.00;0.00;278713.000000
windingspeed;12.00;80.00;0.00;0.00;278713.000000
windingspeed;12.00;81.00;0.00;0.00;276021.000000
windingspeed;12.00;81.00;0.00;0.00;276021.000000
