ID,Time_ms,Depth_cm,FlowUP_Hz,FlowDN_Hz,N,Flow_Hz
Continuous measurement,119,1259,0,1.49,277840,-1.49
Continuous measurement,119,1259,0,1.49,277840,-1.49
Continuous measurement,119,1259,0,1.45,277840,-1.45
Continuous measurement,119,1258,0,1.45,277840,-1.45
Continuous measurement,119,1258,0,1.45,277840,-1.45
Continuous measurement,119,1258,0,1.45,277840,-1.45
Continuous measurement,119,1257,0,1.45,277840,-1.45
Continuous measurement,119,1257,0,1.45,277840,-1.45
Continuous measurement,119,1256,0,1.45,276656,-1.45
Continuous measurement,119,1256,0,1.45,276656,-1.45
Continuous measurement,119,1256,0,1.45,276656,-1.45
Continuous measurement,119,1255,0,1.45,276656,-1.45
Continuous measurement,119,1255,0,1.45,276656,-1.45
Continuous measurement,119,1255,0,1.45,276656,-1.45
Continuous measurement,119,1254,0,1.45,276656,-1.45
Continuous measurement,119,1254,0,1.45,276656,-1.45
Continuous measurement,119,1254,0,1.45,276656,-1.45
Continuous measurement,120,1253,0,1.45,276656,-1.45
Continuous measurement,120,1253,0,1.45,276656,-1.45
Continuous measurement,120,1252,0,1.45,274881,-1.45
Continuous measurement,120,1252,0,1.45,274881,-1.45
Continuous measurement,120,1252,0,1.45,274881,-1.45
Continuous measurement,120,1251,0,1.45,274881,-1.45
Continuous measurement,120,1251,0,1.45,274881,-1.45
Continuous measurement,120,1251,0,1.45,274881,-1.45
Continuous measurement,120,1250,0,1.45,274881,-1.45
Continuous measurement,120,1250,0,1.45,274881,-1.45
Continuous measurement,120,1250,0,1.45,274881,-1.45
Continuous measurement,120,1249,0,1.45,274881,-1.45
Continuous measurement,120,1249,0,1.45,274881,-1.45
Continuous measurement,120,1249,0,1.45,274881,-1.45
Continuous measurement,120,1248,0,1.45,275348,-1.45
Continuous measurement,120,1248,0,1.45,275348,-1.45
Continuous measurement,120,1247,0,1.45,275348,-1.45
Continuous measurement,120,1247,0,1.45,275348,-1.45
Continuous measurement,120,1247,0,1.45,275348,-1.45
Continuous measurement,120,1246,0,1.45,275348,-1.45
Continuous measurement,121,1246,0,1.45,275348,-1.45
Continuous measurement,121,1246,0,1.45,275348,-1.45
Continuous measurement,121,1245,0,1.45,275348,-1.45
Continuous measurement,121,1245,0,1.45,275348,-1.45
Continuous measurement,121,1245,0,1.45,275348,-1.45
Continuous measurement,121,1244,0,1.45,279083,-1.45
Continuous measurement,121,1244,0,1.45,279083,-1.45
Continuous measurement,121,1243,0,1.45,279083,-1.45
Continuous measurement,121,1243,0,1.45,279083,-1.45
Continuous measurement,121,1243,0,1.45,279083,-1.45
Continuous measurement,121,1242,0,1.45,279083,-1.45
Continuous measurement,121,1242,0,1.45,279083,-1.45
Continuous measurement,121,1242,0,1.45,279083,-1.45
Continuous measurement,121,1241,0,1.45,279083,-1.45
Continuous measurement,121,1241,0,1.45,279083,-1.45
Continuous measurement,121,1241,0,1.45,279083,-1.45
Continuous measurement,121,1240,0,1.45,275343,-1.45
Continuous measurement,121,1240,0,1.45,275343,-1.45
Continuous measurement,121,1240,0,1.45,275343,-1.45
Continuous measurement,121,1239,0,1.52,275343,-1.52
Continuous measurement,122,1239,0,1.52,275343,-1.52
Continuous measurement,122,1238,0,1.52,275343,-1.52
Continuous measurement,122,1238,0,1.52,275343,-1.52
Continuous measurement,122,1238,0,1.52,275343,-1.52
Continuous measurement,122,1237,0,1.52,275343,-1.52
Continuous measurement,122,1237,0,1.52,275343,-1.52
Continuous measurement,122,1237,0,1.52,275343,-1.52
Continuous measurement,122,1236,0,1.52,278228,-1.52
Continuous measurement,122,1236,0,1.52,278228,-1.52
Continuous measurement,122,1236,0,1.52,278228,-1.52
Continuous measurement,122,1235,0,1.52,278228,-1.52
Continuous measurement,122,1235,0,1.52,278228,-1.52
Continuous measurement,122,1234,0,1.52,278228,-1.52
Continuous measurement,122,1234,0,1.52,278228,-1.52
Continuous measurement,122,1234,0,1.52,278228,-1.52
Continuous measurement,122,1233,0,1.52,278228,-1.52
Continuous measurement,122,1233,0,1.52,278228,-1.52
Continuous measurement,122,1233,0,1.52,278228,-1.52
Continuous measurement,122,1232,0,1.52,279956,-1.52
Continuous measurement,122,1232,0,1.52,279956,-1.52
Continuous measurement,123,1232,0,1.52,279956,-1.52
Continuous measurement,123,1231,0,1.52,279956,-1.52
Continuous measurement,123,1231,0,1.52,279956,-1.52
Continuous measurement,123,1231,0,1.52,279956,-1.52
Continuous measurement,123,1230,0,1.52,279956,-1.52
Continuous measurement,123,1230,0,1.52,279956,-1.52
Continuous measurement,123,1229,0,1.48,279956,-1.48
Continuous measurement,123,1229,0,1.48,279956,-1.48
Continuous measurement,123,1229,0,1.48,279956,-1.48
Continuous measurement,123,1228,0,1.48,276416,-1.48
Continuous measurement,123,1228,0,1.48,276416,-1.48
Continuous measurement,123,1228,0,1.48,276416,-1.48
Continuous measurement,123,1227,0,1.48,276416,-1.48
Continuous measurement,123,1227,0,1.48,276416,-1.48
Continuous measurement,123,1227,0,1.48,276416,-1.48
Continuous measurement,123,1226,0,1.48,276416,-1.48
Continuous measurement,123,1226,0,1.48,276416,-1.48
Continuous measurement,123,1225,0,1.48,276416,-1.48
Continuous measurement,123,1225,0,1.48,276416,-1.48
Continuous measurement,123,1225,0,1.48,276416,-1.48
Continuous measurement,124,1224,0,1.48,277473,-1.48
Continuous measurement,124,1224,0,1.48,277473,-1.48
Continuous measurement,124,1224,0,1.48,277473,-1.48
Continuous measurement,124,1223,0,1.48,277473,-1.48
Continuous measurement,124,1223,0,1.48,277473,-1.48
Continuous measurement,124,1223,0,1.48,277473,-1.48
Continuous measurement,124,1222,0,1.48,277473,-1.48
Continuous measurement,124,1222,0,1.48,277473,-1.48
Continuous measurement,124,1222,0,1.48,277473,-1.48
Continuous measurement,124,1221,0,1.48,277473,-1.48
Continuous measurement,124,1221,0,1.48,277473,-1.48
Continuous measurement,124,1220,0,1.48,281317,-1.48
Continuous measurement,124,1220,0,1.48,281317,-1.48
Continuous measurement,124,1220,0,1.45,281317,-1.45
Continuous measurement,124,1219,0,1.45,281317,-1.45
Continuous measurement,124,1219,0,1.45,281317,-1.45
Continuous measurement,124,1219,0,1.45,281317,-1.45
Continuous measurement,124,1218,0,1.45,281317,-1.45
Continuous measurement,124,1218,0,1.45,281317,-1.45
Continuous measurement,124,1218,0,1.45,281317,-1.45
Continuous measurement,125,1217,0,1.45,281317,-1.45
Continuous measurement,125,1217,0,1.45,281317,-1.45
Continuous measurement,125,1217,0,1.45,281317,-1.45
Continuous measurement,125,1216,0,1.45,277861,-1.45
Continuous measurement,125,1216,0,1.45,277861,-1.45
Continuous measurement,125,1215,0,1.45,277861,-1.45
Continuous measurement,125,1215,0,1.45,277861,-1.45
Continuous measurement,125,1215,0,1.45,277861,-1.45
Continuous measurement,125,1214,0,1.45,277861,-1.45
Continuous measurement,125,1214,0,1.45,277861,-1.45
Continuous measurement,125,1214,0,1.45,277861,-1.45
Continuous measurement,125,1213,0,1.45,277861,-1.45
Continuous measurement,125,1213,0,1.45,277861,-1.45
Continuous measurement,125,1213,0,1.45,277861,-1.45
Continuous measurement,125,1212,0,1.45,279857,-1.45
Continuous measurement,125,1212,0,1.45,279857,-1.45
Continuous measurement,125,1211,0,1.45,279857,-1.45
Continuous measurement,125,1211,0,1.45,279857,-1.45
Continuous measurement,125,1211,0,1.45,279857,-1.45
Continuous measurement,125,1210,0,1.45,279857,-1.45
Continuous measurement,126,1210,0,1.5,279857,-1.5
Continuous measurement,126,1210,0,1.5,279857,-1.5
Continuous measurement,126,1209,0,1.5,279857,-1.5
Continuous measurement,126,1209,0,1.5,279857,-1.5
Continuous measurement,126,1209,0,1.5,279857,-1.5
Continuous measurement,126,1208,0,1.5,275206,-1.5
Continuous measurement,126,1208,0,1.5,275206,-1.5
Continuous measurement,126,1207,0,1.5,275206,-1.5
Continuous measurement,126,1207,0,1.5,275206,-1.5
Continuous measurement,126,1207,0,1.5,275206,-1.5
Continuous measurement,126,1206,0,1.5,275206,-1.5
Continuous measurement,126,1206,0,1.5,275206,-1.5
Continuous measurement,126,1206,0,1.5,275206,-1.5
Continuous measurement,126,1205,0,1.5,275206,-1.5
Continuous measurement,126,1205,0,1.5,275206,-1.5
Continuous measurement,126,1205,0,1.5,275206,-1.5
Continuous measurement,126,1204,0,1.5,277764,-1.5
Continuous measurement,126,1204,0,1.5,277764,-1.5
Continuous measurement,126,1203,0,1.5,277764,-1.5
Continuous measurement,126,1203,0,1.5,277764,-1.5
Continuous measurement,127,1203,0,1.5,277764,-1.5
Continuous measurement,127,1202,0,1.5,277764,-1.5
Continuous measurement,127,1202,0,1.5,277764,-1.5
Continuous measurement,127,1202,0,1.5,277764,-1.5
Continuous measurement,127,1201,0,1.5,277764,-1.5
Continuous measurement,127,1201,0,1.5,277764,-1.5
Continuous measurement,127,1201,0,1.5,277764,-1.5
Continuous measurement,127,1200,0,1.5,277956,-1.5
Continuous measurement,127,1200,0,1.48,277956,-1.48
Continuous measurement,127,1200,0,1.48,277956,-1.48
Continuous measurement,127,1199,0,1.48,277956,-1.48
Continuous measurement,127,1199,0,1.48,277956,-1.48
Continuous measurement,127,1198,0,1.48,277956,-1.48
Continuous measurement,127,1198,0,1.48,277956,-1.48
Continuous measurement,127,1198,0,1.48,277956,-1.48
Continuous measurement,127,1197,0,1.48,277956,-1.48
Continuous measurement,127,1197,0,1.48,277956,-1.48
Continuous measurement,127,1197,0,1.48,277956,-1.48
Continuous measurement,127,1196,0,1.48,279031,-1.48
Continuous measurement,127,1196,0,1.48,279031,-1.48
Continuous measurement,128,1196,0,1.48,279031,-1.48
Continuous measurement,128,1195,0,1.48,279031,-1.48
Continuous measurement,128,1195,0,1.48,279031,-1.48
Continuous measurement,128,1195,0,1.48,279031,-1.48
Continuous measurement,128,1194,0,1.48,279031,-1.48
Continuous measurement,128,1194,0,1.48,279031,-1.48
Continuous measurement,128,1193,0,1.48,279031,-1.48
Continuous measurement,128,1193,0,1.48,279031,-1.48
Continuous measurement,128,1193,0,1.48,279031,-1.48
Continuous measurement,128,1192,0,1.48,278670,-1.48
Continuous measurement,128,1192,0,1.48,278670,-1.48
Continuous measurement,128,1192,0,1.48,278670,-1.48
Continuous measurement,128,1191,0,1.48,278670,-1.48
Continuous measurement,128,1191,0,1.48,278670,-1.48
Continuous measurement,128,1191,0,1.48,278670,-1.48
Continuous measurement,128,1190,0,1.45,278670,-1.45
Continuous measurement,128,1190,0,1.45,278670,-1.45
Continuous measurement,128,1189,0,1.45,278670,-1.45
Continuous measurement,128,1189,0,1.45,278670,-1.45
Continuous measurement,128,1189,0,1.45,278670,-1.45
Continuous measurement,129,1188,0,1.45,274268,-1.45
Continuous measurement,129,1188,0,1.45,274268,-1.45
Continuous measurement,129,1188,0,1.45,274268,-1.45
Continuous measurement,129,1187,0,1.45,274268,-1.45
Continuous measurement,129,1187,0,1.45,274268,-1.45
Continuous measurement,129,1187,0,1.45,274268,-1.45
Continuous measurement,129,1186,0,1.45,274268,-1.45
Continuous measurement,129,1186,0,1.45,274268,-1.45
Continuous measurement,129,1186,0,1.45,274268,-1.45
Continuous measurement,129,1185,0,1.45,274268,-1.45
Continuous measurement,129,1185,0,1.45,274268,-1.45
Continuous measurement,129,1184,0,1.45,279605,-1.45
Continuous measurement,129,1184,0,1.45,279605,-1.45
Continuous measurement,129,1184,0,1.45,279605,-1.45
Continuous measurement,129,1183,0,1.45,279605,-1.45
Continuous measurement,129,1183,0,1.45,279605,-1.45
Continuous measurement,129,1183,0,1.45,279605,-1.45
Continuous measurement,129,1182,0,1.45,279605,-1.45
Continuous measurement,129,1182,0,1.45,279605,-1.45
Continuous measurement,129,1182,0,1.45,279605,-1.45
Continuous measurement,130,1181,0,1.45,279605,-1.45
Continuous measurement,130,1181,0,1.45,279605,-1.45
Continuous measurement,130,1181,0,1.5,279605,-1.5
Continuous measurement,130,1180,0,1.5,275305,-1.5
Continuous measurement,130,1180,0,1.5,275305,-1.5
Continuous measurement,130,1179,0,1.5,275305,-1.5
Continuous measurement,130,1179,0,1.5,275305,-1.5
Continuous measurement,130,1179,0,1.5,275305,-1.5
Continuous measurement,130,1178,0,1.5,275305,-1.5
Continuous measurement,130,1178,0,1.5,275305,-1.5
Continuous measurement,130,1178,0,1.5,275305,-1.5
Continuous measurement,130,1177,0,1.5,275305,-1.5
Continuous measurement,130,1177,0,1.5,275305,-1.5
Continuous measurement,130,1177,0,1.5,275305,-1.5
Continuous measurement,130,1176,0,1.5,278001,-1.5
Continuous measurement,130,1176,0,1.5,278001,-1.5
Continuous measurement,130,1175,0,1.5,278001,-1.5
Continuous measurement,130,1175,0,1.5,278001,-1.5
Continuous measurement,130,1175,0,1.5,278001,-1.5
Continuous measurement,130,1174,0,1.5,278001,-1.5
Continuous measurement,131,1174,0,1.5,278001,-1.5
Continuous measurement,131,1174,0,1.5,278001,-1.5
Continuous measurement,131,1173,0,1.5,278001,-1.5
Continuous measurement,131,1173,0,1.5,278001,-1.5
Continuous measurement,131,1173,0,1.5,278001,-1.5
Continuous measurement,131,1172,0,1.5,279982,-1.5
Continuous measurement,131,1172,0,1.5,279982,-1.5
Continuous measurement,131,1172,0,1.5,279982,-1.5
Continuous measurement,131,1171,0,1.5,279982,-1.5
Continuous measurement,131,1171,0,1.47,279982,-1.47
Continuous measurement,131,1170,0,1.47,279982,-1.47
Continuous measurement,131,1170,0,1.47,279982,-1.47
Continuous measurement,131,1170,0,1.47,279982,-1.47
Continuous measurement,131,1169,0,1.47,279982,-1.47
Continuous measurement,131,1169,0,1.47,279982,-1.47
Continuous measurement,131,1169,0,1.47,279982,-1.47
Continuous measurement,131,1168,0,1.47,277353,-1.47
Continuous measurement,131,1168,0,1.47,277353,-1.47
Continuous measurement,131,1168,0,1.47,277353,-1.47
Continuous measurement,131,1167,0,1.47,277353,-1.47
Continuous measurement,132,1167,0,1.47,277353,-1.47
Continuous measurement,132,1167,0,1.47,277353,-1.47
Continuous measurement,132,1166,0,1.47,277353,-1.47
Continuous measurement,132,1166,0,1.47,277353,-1.47
Continuous measurement,132,1165,0,1.47,277353,-1.47
Continuous measurement,132,1165,0,1.47,277353,-1.47
Continuous measurement,132,1165,0,1.47,277353,-1.47
Continuous measurement,132,1164,0,1.47,276506,-1.47
Continuous measurement,132,1164,0,1.47,276506,-1.47
Continuous measurement,132,1164,0,1.47,276506,-1.47
Continuous measurement,132,1163,0,1.47,276506,-1.47
Continuous measurement,132,1163,0,1.47,276506,-1.47
Continuous measurement,132,1163,0,1.47,276506,-1.47
Continuous measurement,132,1162,0,1.47,276506,-1.47
Continuous measurement,132,1162,0,1.47,276506,-1.47
Continuous measurement,132,1161,0,1.47,276506,-1.47
Continuous measurement,132,1161,0,1.46,276506,-1.46
Continuous measurement,132,1161,0,1.46,276506,-1.46
Continuous measurement,132,1160,0,1.46,280657,-1.46
Continuous measurement,132,1160,0,1.46,280657,-1.46
Continuous measurement,133,1160,0,1.46,280657,-1.46
Continuous measurement,133,1159,0,1.46,280657,-1.46
Continuous measurement,133,1159,0,1.46,280657,-1.46
Continuous measurement,133,1159,0,1.46,280657,-1.46
Continuous measurement,133,1158,0,1.46,280657,-1.46
Continuous measurement,133,1158,0,1.46,280657,-1.46
Continuous measurement,133,1157,0,1.46,280657,-1.46
Continuous measurement,133,1157,0,1.46,280657,-1.46
Continuous measurement,133,1157,0,1.46,280657,-1.46
Continuous measurement,133,1156,0,1.46,278103,-1.46
Continuous measurement,133,1156,0,1.46,278103,-1.46
Continuous measurement,133,1156,0,1.46,278103,-1.46
Continuous measurement,133,1155,0,1.46,278103,-1.46
Continuous measurement,133,1155,0,1.46,278103,-1.46
Continuous measurement,133,1155,0,1.46,278103,-1.46
Continuous measurement,133,1154,0,1.46,278103,-1.46
Continuous measurement,133,1154,0,1.46,278103,-1.46
Continuous measurement,133,1154,0,1.46,278103,-1.46
Continuous measurement,133,1153,0,1.46,278103,-1.46
Continuous measurement,133,1153,0,1.46,278103,-1.46
Continuous measurement,134,1152,0,1.46,279341,-1.46
Continuous measurement,134,1152,0,1.46,279341,-1.46
Continuous measurement,134,1152,0,1.46,279341,-1.46
Continuous measurement,134,1151,0,1.54,279341,-1.54
Continuous measurement,134,1151,0,1.54,279341,-1.54
Continuous measurement,134,1151,0,1.54,279341,-1.54
Continuous measurement,134,1150,0,1.54,279341,-1.54
Continuous measurement,134,1150,0,1.54,279341,-1.54
Continuous measurement,134,1150,0,1.54,279341,-1.54
Continuous measurement,134,1149,0,1.54,279341,-1.54
Continuous measurement,134,1149,0,1.54,279341,-1.54
Continuous measurement,134,1148,0,1.54,277323,-1.54
Continuous measurement,134,1148,0,1.54,277323,-1.54
Continuous measurement,134,1148,0,1.54,277323,-1.54
Continuous measurement,134,1147,0,1.54,277323,-1.54
Continuous measurement,134,1147,0,1.54,277323,-1.54
Continuous measurement,134,1147,0,1.54,277323,-1.54
Continuous measurement,134,1146,0,1.54,277323,-1.54
Continuous measurement,134,1146,0,1.54,277323,-1.54
Continuous measurement,134,1146,0,1.54,277323,-1.54
Continuous measurement,135,1145,0,1.54,277323,-1.54
Continuous measurement,135,1145,0,1.54,277323,-1.54
Continuous measurement,135,1145,0,1.54,277323,-1.54
Continuous measurement,135,1144,0,1.54,277856,-1.54
Continuous measurement,135,1144,0,1.54,277856,-1.54
Continuous measurement,135,1143,0,1.54,277856,-1.54
Continuous measurement,135,1143,0,1.54,277856,-1.54
Continuous measurement,135,1143,0,1.54,277856,-1.54
Continuous measurement,135,1142,0,1.54,277856,-1.54
Continuous measurement,135,1142,0,1.54,277856,-1.54
Continuous measurement,135,1142,0,1.48,277856,-1.48
Continuous measurement,135,1141,0,1.48,277856,-1.48
Continuous measurement,135,1141,0,1.48,277856,-1.48
Continuous measurement,135,1141,0,1.48,277856,-1.48
Continuous measurement,135,1140,0,1.48,276819,-1.48
Continuous measurement,135,1140,0,1.48,276819,-1.48
Continuous measurement,135,1139,0,1.48,276819,-1.48
Continuous measurement,135,1139,0,1.48,276819,-1.48
Continuous measurement,135,1139,0,1.48,276819,-1.48
Continuous measurement,135,1138,0,1.48,276819,-1.48
Continuous measurement,136,1138,0,1.48,276819,-1.48
Continuous measurement,136,1138,0,1.48,276819,-1.48
Continuous measurement,136,1137,0,1.48,276819,-1.48
Continuous measurement,136,1137,0,1.48,276819,-1.48
Continuous measurement,136,1137,0,1.48,276819,-1.48
Continuous measurement,136,1136,0,1.48,277492,-1.48
Continuous measurement,136,1136,0,1.48,277492,-1.48
Continuous measurement,136,1135,0,1.48,277492,-1.48
Continuous measurement,136,1135,0,1.48,277492,-1.48
Continuous measurement,136,1135,0,1.48,277492,-1.48
Continuous measurement,136,1134,0,1.48,277492,-1.48
Continuous measurement,136,1134,0,1.48,277492,-1.48
Continuous measurement,136,1134,0,1.48,277492,-1.48
Continuous measurement,136,1133,0,1.48,277492,-1.48
Continuous measurement,136,1133,0,1.48,277492,-1.48
Continuous measurement,136,1133,0,1.48,277492,-1.48
Continuous measurement,136,1132,0,1.48,280182,-1.48
Continuous measurement,136,1132,0,1.43,280182,-1.43
Continuous measurement,136,1132,0,1.43,280182,-1.43
Continuous measurement,136,1131,0,1.43,280182,-1.43
Continuous measurement,137,1131,0,1.43,280182,-1.43
Continuous measurement,137,1130,0,1.43,280182,-1.43
Continuous measurement,137,1130,0,1.43,280182,-1.43
Continuous measurement,137,1130,0,1.43,280182,-1.43
Continuous measurement,137,1129,0,1.43,280182,-1.43
Continuous measurement,137,1129,0,1.43,280182,-1.43
Continuous measurement,137,1129,0,1.43,280182,-1.43
Continuous measurement,137,1128,0,1.43,273994,-1.43
Continuous measurement,137,1128,0,1.43,273994,-1.43
Continuous measurement,137,1128,0,1.43,273994,-1.43
Continuous measurement,137,1127,0,1.43,273994,-1.43
Continuous measurement,137,1127,0,1.43,273994,-1.43
Continuous measurement,137,1126,0,1.43,273994,-1.43
Continuous measurement,137,1126,0,1.43,273994,-1.43
Continuous measurement,137,1126,0,1.43,273994,-1.43
Continuous measurement,137,1125,0,1.43,273994,-1.43
Continuous measurement,137,1125,0,1.43,273994,-1.43
Continuous measurement,137,1125,0,1.43,273994,-1.43
Continuous measurement,137,1124,0,1.43,278720,-1.43
Continuous measurement,137,1124,0,1.43,278720,-1.43
Continuous measurement,138,1124,0,1.43,278720,-1.43
Continuous measurement,138,1123,0,1.43,278720,-1.43
Continuous measurement,138,1123,0,1.43,278720,-1.43
Continuous measurement,138,1123,0,1.43,278720,-1.43
Continuous measurement,138,1122,0,1.36,278720,-1.36
Continuous measurement,138,1122,0,1.36,278720,-1.36
Continuous measurement,138,1121,0,1.36,278720,-1.36
Continuous measurement,138,1121,0,1.36,278720,-1.36
Continuous measurement,138,1121,0,1.36,278720,-1.36
Continuous measurement,138,1120,0,1.36,274800,-1.36
Continuous measurement,138,1120,0,1.36,274800,-1.36
Continuous measurement,138,1120,0,1.36,274800,-1.36
Continuous measurement,138,1119,0,1.36,274800,-1.36
Continuous measurement,138,1119,0,1.36,274800,-1.36
Continuous measurement,138,1119,0,1.36,274800,-1.36
Continuous measurement,138,1118,0,1.36,274800,-1.36
Continuous measurement,138,1118,0,1.36,274800,-1.36
Continuous measurement,138,1117,0,1.36,274800,-1.36
Continuous measurement,138,1117,0,1.36,274800,-1.36
Continuous measurement,138,1117,0,1.36,274800,-1.36
Continuous measurement,139,1116,0,1.36,274177,-1.36
Continuous measurement,139,1116,0,1.36,274177,-1.36
Continuous measurement,139,1116,0,1.36,274177,-1.36
Continuous measurement,139,1115,0,1.36,274177,-1.36
Continuous measurement,139,1115,0,1.36,274177,-1.36
Continuous measurement,139,1115,0,1.36,274177,-1.36
Continuous measurement,139,1114,0,1.36,274177,-1.36
Continuous measurement,139,1114,0,1.36,274177,-1.36
Continuous measurement,139,1113,0,1.36,274177,-1.36
Continuous measurement,139,1113,0,1.36,274177,-1.36
Continuous measurement,139,1113,0,1.36,274177,-1.36
Continuous measurement,139,1112,0,1.5,278250,-1.5
Continuous measurement,139,1112,0,1.5,278250,-1.5
Continuous measurement,139,1112,0,1.5,278250,-1.5
Continuous measurement,139,1111,0,1.5,278250,-1.5
Continuous measurement,139,1111,0,1.5,278250,-1.5
Continuous measurement,139,1111,0,1.5,278250,-1.5
Continuous measurement,139,1110,0,1.5,278250,-1.5
Continuous measurement,139,1110,0,1.5,278250,-1.5
Continuous measurement,139,1110,0,1.5,278250,-1.5
Continuous measurement,140,1109,0,1.5,278250,-1.5
Continuous measurement,140,1109,0,1.5,278250,-1.5
Continuous measurement,140,1108,0,1.5,276709,-1.5
Continuous measurement,140,1108,0,1.5,276709,-1.5
Continuous measurement,140,1108,0,1.5,276709,-1.5
Continuous measurement,140,1107,0,1.5,276709,-1.5
Continuous measurement,140,1107,0,1.5,276709,-1.5
Continuous measurement,140,1107,0,1.5,276709,-1.5
Continuous measurement,140,1106,0,1.5,276709,-1.5
Continuous measurement,140,1106,0,1.5,276709,-1.5
Continuous measurement,140,1106,0,1.5,276709,-1.5
Continuous measurement,140,1105,0,1.5,276709,-1.5
Continuous measurement,140,1105,0,1.5,276709,-1.5
Continuous measurement,140,1104,0,1.5,276970,-1.5
Continuous measurement,140,1104,0,1.5,276970,-1.5
Continuous measurement,140,1104,0,1.5,276970,-1.5
Continuous measurement,140,1103,0,1.5,276970,-1.5
Continuous measurement,140,1103,0,1.53,276970,-1.53
Continuous measurement,140,1103,0,1.53,276970,-1.53
Continuous measurement,140,1102,0,1.53,276970,-1.53
Continuous measurement,141,1102,0,1.53,276970,-1.53
Continuous measurement,141,1102,0,1.53,276970,-1.53
Continuous measurement,141,1101,0,1.53,276970,-1.53
Continuous measurement,141,1101,0,1.53,276970,-1.53
Continuous measurement,141,1101,0,1.53,276970,-1.53
Continuous measurement,141,1100,0,1.53,281981,-1.53
Continuous measurement,141,1100,0,1.53,281981,-1.53
Continuous measurement,141,1099,0,1.53,281981,-1.53
Continuous measurement,141,1099,0,1.53,281981,-1.53
Continuous measurement,141,1099,0,1.53,281981,-1.53
Continuous measurement,141,1098,0,1.53,281981,-1.53
Continuous measurement,141,1098,0,1.53,281981,-1.53
Continuous measurement,141,1098,0,1.53,281981,-1.53
Continuous measurement,141,1097,0,1.53,281981,-1.53
Continuous measurement,141,1097,0,1.53,281981,-1.53
Continuous measurement,141,1097,0,1.53,281981,-1.53
Continuous measurement,141,1096,0,1.53,279678,-1.53
Continuous measurement,141,1096,0,1.53,279678,-1.53
Continuous measurement,141,1096,0,1.53,279678,-1.53
Continuous measurement,141,1095,0,1.53,279678,-1.53
Continuous measurement,142,1095,0,1.53,279678,-1.53
Continuous measurement,142,1094,0,1.53,279678,-1.53
Continuous measurement,142,1094,0,1.53,279678,-1.53
Continuous measurement,142,1094,0,1.6,279678,-1.6
Continuous measurement,142,1093,0,1.6,279678,-1.6
Continuous measurement,142,1093,0,1.6,279678,-1.6
Continuous measurement,142,1093,0,1.6,279678,-1.6
Continuous measurement,142,1092,0,1.6,279684,-1.6
Continuous measurement,142,1092,0,1.6,279684,-1.6
Continuous measurement,142,1092,0,1.6,279684,-1.6
Continuous measurement,142,1091,0,1.6,279684,-1.6
Continuous measurement,142,1091,0,1.6,279684,-1.6
Continuous measurement,142,1090,0,1.6,279684,-1.6
Continuous measurement,142,1090,0,1.6,279684,-1.6
Continuous measurement,142,1090,0,1.6,279684,-1.6
Continuous measurement,142,1089,0,1.6,279684,-1.6
Continuous measurement,142,1089,0,1.6,279684,-1.6
Continuous measurement,142,1089,0,1.6,279684,-1.6
Continuous measurement,142,1088,0,1.6,278637,-1.6
Continuous measurement,142,1088,0,1.6,278637,-1.6
Continuous measurement,143,1088,0,1.6,278637,-1.6
Continuous measurement,143,1087,0,1.6,278637,-1.6
Continuous measurement,143,1087,0,1.6,278637,-1.6
Continuous measurement,143,1087,0,1.6,278637,-1.6
Continuous measurement,143,1086,0,1.6,278637,-1.6
Continuous measurement,143,1086,0,1.6,278637,-1.6
Continuous measurement,143,1085,0,1.6,278637,-1.6
Continuous measurement,143,1085,0,1.6,278637,-1.6
Continuous measurement,143,1085,0,1.6,278637,-1.6
Continuous measurement,143,1084,0,1.51,279017,-1.51
Continuous measurement,143,1084,0,1.51,279017,-1.51
Continuous measurement,143,1084,0,1.51,279017,-1.51
Continuous measurement,143,1083,0,1.51,279017,-1.51
Continuous measurement,143,1083,0,1.51,279017,-1.51
Continuous measurement,143,1083,0,1.51,279017,-1.51
Continuous measurement,143,1082,0,1.51,279017,-1.51
Continuous measurement,143,1082,0,1.51,279017,-1.51
Continuous measurement,143,1081,0,1.51,279017,-1.51
Continuous measurement,143,1081,0,1.51,279017,-1.51
Continuous measurement,143,1081,0,1.51,279017,-1.51
Continuous measurement,144,1080,0,1.51,277526,-1.51
Continuous measurement,144,1080,0,1.51,277526,-1.51
Continuous measurement,144,1080,0,1.51,277526,-1.51
Continuous measurement,144,1079,0,1.51,277526,-1.51
Continuous measurement,144,1079,0,1.51,277526,-1.51
Continuous measurement,144,1079,0,1.51,277526,-1.51
Continuous measurement,144,1078,0,1.51,277526,-1.51
Continuous measurement,144,1078,0,1.51,277526,-1.51
Continuous measurement,144,1078,0,1.51,277526,-1.51
Continuous measurement,144,1077,0,1.51,277526,-1.51
Continuous measurement,144,1077,0,1.51,277526,-1.51
Continuous measurement,144,1076,0,1.51,278118,-1.51
Continuous measurement,144,1076,0,1.51,278118,-1.51
Continuous measurement,144,1076,0,1.51,278118,-1.51
Continuous measurement,144,1075,0,1.51,278118,-1.51
Continuous measurement,144,1075,0,1.51,278118,-1.51
Continuous measurement,144,1075,0,1.5,278118,-1.5
Continuous measurement,144,1074,0,1.5,278118,-1.5
Continuous measurement,144,1074,0,1.5,278118,-1.5
