Device;Device serial;ID;Date/Time;Value;Unit;Mode;Value2;Unit2;Mode2;Measurement;Calibration;Additional;Sensor;Sensor serial;User
Multi 3420; 16080683;1;05.06.2019 11:52:34;519;µS/cm;Cond;13,5;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:52:39;511;µS/cm;Cond;13,5;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:52:44;537;µS/cm;Cond;13,5;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:52:49;553;µS/cm;Cond;13,5;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:52:54;641;µS/cm;Cond;13,6;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:52:59;1397;µS/cm;Cond;13,6;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:53:04;2,35E+3;µS/cm;Cond;13,6;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:53:09;2,68E+3;µS/cm;Cond;13,6;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:53:14;3,48E+3;µS/cm;Cond;13,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:53:19;3,49E+3;µS/cm;Cond;13,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:53:24;3,66E+3;µS/cm;Cond;13,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:53:29;3,73E+3;µS/cm;Cond;13,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:53:34;3,80E+3;µS/cm;Cond;13,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:53:39;3,92E+3;µS/cm;Cond;13,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:53:44;4,01E+3;µS/cm;Cond;13,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:53:49;4,20E+3;µS/cm;Cond;13,8;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:53:54;4,33E+3;µS/cm;Cond;13,8;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:53:59;4,25E+3;µS/cm;Cond;13,8;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:54:04;4,43E+3;µS/cm;Cond;13,8;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:54:09;4,50E+3;µS/cm;Cond;13,8;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:54:14;4,55E+3;µS/cm;Cond;13,8;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:54:19;4,73E+3;µS/cm;Cond;13,8;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:54:24;4,77E+3;µS/cm;Cond;13,8;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:54:29;4,60E+3;µS/cm;Cond;13,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:54:34;4,60E+3;µS/cm;Cond;13,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:54:39;4,35E+3;µS/cm;Cond;13,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:54:44;4,22E+3;µS/cm;Cond;13,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:54:49;4,11E+3;µS/cm;Cond;13,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:54:54;4,10E+3;µS/cm;Cond;13,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:54:59;4,23E+3;µS/cm;Cond;13,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:55:04;4,29E+3;µS/cm;Cond;13,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:55:09;4,19E+3;µS/cm;Cond;13,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:55:14;4,29E+3;µS/cm;Cond;14,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:55:19;4,34E+3;µS/cm;Cond;14,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:55:24;4,25E+3;µS/cm;Cond;14,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:55:29;4,21E+3;µS/cm;Cond;14,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:55:34;4,26E+3;µS/cm;Cond;14,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:55:39;4,12E+3;µS/cm;Cond;14,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:55:44;4,17E+3;µS/cm;Cond;14,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:55:49;4,05E+3;µS/cm;Cond;14,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:55:54;3,91E+3;µS/cm;Cond;14,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:55:59;3,81E+3;µS/cm;Cond;14,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:56:04;3,98E+3;µS/cm;Cond;14,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:56:09;3,89E+3;µS/cm;Cond;14,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:56:14;3,92E+3;µS/cm;Cond;14,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:56:19;3,92E+3;µS/cm;Cond;14,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:56:24;3,93E+3;µS/cm;Cond;14,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:56:29;3,89E+3;µS/cm;Cond;14,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:56:34;3,89E+3;µS/cm;Cond;14,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:56:39;3,95E+3;µS/cm;Cond;14,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:56:44;3,75E+3;µS/cm;Cond;14,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:56:49;3,87E+3;µS/cm;Cond;14,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:56:54;3,84E+3;µS/cm;Cond;14,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:56:59;3,70E+3;µS/cm;Cond;14,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:57:04;3,70E+3;µS/cm;Cond;14,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:57:09;3,66E+3;µS/cm;Cond;14,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:57:14;3,67E+3;µS/cm;Cond;14,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:57:19;3,70E+3;µS/cm;Cond;14,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:57:24;3,71E+3;µS/cm;Cond;14,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:57:29;3,66E+3;µS/cm;Cond;14,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:57:34;3,63E+3;µS/cm;Cond;14,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:57:39;3,65E+3;µS/cm;Cond;14,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:57:44;3,67E+3;µS/cm;Cond;14,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:57:49;3,68E+3;µS/cm;Cond;14,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:57:54;3,48E+3;µS/cm;Cond;14,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:57:59;3,62E+3;µS/cm;Cond;14,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:58:04;3,50E+3;µS/cm;Cond;14,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:58:09;3,43E+3;µS/cm;Cond;14,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:58:14;3,48E+3;µS/cm;Cond;14,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:58:19;3,44E+3;µS/cm;Cond;14,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:58:24;3,38E+3;µS/cm;Cond;14,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:58:29;3,46E+3;µS/cm;Cond;14,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:58:34;3,44E+3;µS/cm;Cond;14,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:58:39;3,40E+3;µS/cm;Cond;14,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:58:44;3,42E+3;µS/cm;Cond;14,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:58:49;3,39E+3;µS/cm;Cond;14,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:58:54;3,42E+3;µS/cm;Cond;14,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:58:59;3,33E+3;µS/cm;Cond;14,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:59:04;3,31E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:59:09;3,28E+3;µS/cm;Cond;14,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:59:14;3,33E+3;µS/cm;Cond;14,2;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:59:19;3,24E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:59:24;3,28E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:59:29;3,22E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:59:34;3,21E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:59:39;3,17E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:59:44;3,20E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:59:49;3,16E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:59:54;3,18E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 11:59:59;3,20E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:00:04;3,14E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:00:09;3,12E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:00:14;3,13E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:00:19;3,11E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:00:24;3,09E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:00:29;3,09E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:00:34;3,02E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:00:39;3,05E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:00:44;2,96E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:00:49;2,99E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:00:54;3,07E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:00:59;3,03E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:01:04;3,04E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:01:09;2,91E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:01:14;3,00E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:01:19;3,00E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:01:24;2,95E+3;µS/cm;Cond;14,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:01:29;3,01E+3;µS/cm;Cond;14,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:01:34;2,96E+3;µS/cm;Cond;14,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:01:39;2,93E+3;µS/cm;Cond;14,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:01:44;2,90E+3;µS/cm;Cond;14,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:01:49;2,88E+3;µS/cm;Cond;14,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:01:54;2,89E+3;µS/cm;Cond;14,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:01:59;2,86E+3;µS/cm;Cond;14,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:02:04;2,90E+3;µS/cm;Cond;14,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:02:09;2,88E+3;µS/cm;Cond;14,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:02:14;2,89E+3;µS/cm;Cond;14,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:02:19;2,87E+3;µS/cm;Cond;14,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:02:24;2,83E+3;µS/cm;Cond;14,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:02:29;2,82E+3;µS/cm;Cond;14,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:02:34;2,81E+3;µS/cm;Cond;14,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:02:39;2,78E+3;µS/cm;Cond;14,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:02:44;2,77E+3;µS/cm;Cond;14,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:02:49;2,71E+3;µS/cm;Cond;14,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:02:54;2,72E+3;µS/cm;Cond;14,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:02:59;2,71E+3;µS/cm;Cond;14,3;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:03:04;2,74E+3;µS/cm;Cond;14,3;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:03:09;2,78E+3;µS/cm;Cond;14,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:03:14;2,72E+3;µS/cm;Cond;14,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:03:19;2,69E+3;µS/cm;Cond;14,3;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:03:24;2,67E+3;µS/cm;Cond;14,3;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:03:29;2,72E+3;µS/cm;Cond;14,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:03:34;2,64E+3;µS/cm;Cond;14,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:03:39;2,64E+3;µS/cm;Cond;14,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:03:44;2,63E+3;µS/cm;Cond;14,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:03:49;2,61E+3;µS/cm;Cond;14,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:03:54;2,66E+3;µS/cm;Cond;14,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:03:59;2,61E+3;µS/cm;Cond;14,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:04:04;2,59E+3;µS/cm;Cond;14,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:04:09;2,55E+3;µS/cm;Cond;14,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:04:14;2,57E+3;µS/cm;Cond;14,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:04:19;2,58E+3;µS/cm;Cond;14,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:04:24;2,57E+3;µS/cm;Cond;14,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:04:29;2,56E+3;µS/cm;Cond;14,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:04:34;2,55E+3;µS/cm;Cond;14,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:04:39;2,53E+3;µS/cm;Cond;14,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:04:44;2,52E+3;µS/cm;Cond;14,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:04:49;2,52E+3;µS/cm;Cond;14,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
