No;Datetime [local time]Europe/Zurich;Datetime [UTC];p [bar] - luiw_arc1_268;T Sonde [°C] - luiw_arc1_268;PBaro [bar] - luiw_arc1_268;TBaro [°C] - luiw_arc1_268;Conductivity Tc [mS/cm] - luiw_arc1_268;p Sonde 2 [bar] - luiw_arc1_268;p Sonde 3 [bar] - luiw_arc1_268;T Sonde 2 [°C] - luiw_arc1_268;T Sonde 3 [°C] - luiw_arc1_268;Conductivity Tc (2) [mS/cm] - luiw_arc1_268;Conductivity Tc (3) [mS/cm] - luiw_arc1_268
22472;2020-03-07 22:04:32.517;2020-03-07T21:04:32.517Z;;;0.97343;-1.1;;;1.210361;;10.71265;;0.4764838
22473;2020-03-07 23:04:29.810;2020-03-07T22:04:29.810Z;1.245028;11.11017;;;0.4818422;1.221996;;10.48871;;0.4974493;
22474;2020-03-07 23:04:32.518;2020-03-07T22:04:32.518Z;;;0.97356;-1.77;;;1.210675;;10.70074;;0.476797
22475;2020-03-08 00:04:29.795;2020-03-07T23:04:29.795Z;1.245216;11.13403;;;0.4817969;1.222176;;10.4967;;0.4977608;
22476;2020-03-08 00:04:32.510;2020-03-07T23:04:32.510Z;;;0.97358;-2.26;;;1.210869;;10.69281;;0.4772117
22477;2020-03-08 01:04:29.796;2020-03-08T00:04:29.796Z;1.245006;11.09827;;;0.4817969;1.221966;;10.46466;;0.4978723;
22478;2020-03-08 01:04:32.500;2020-03-08T00:04:32.500Z;;;0.97306;-2.31;;;1.210653;;10.66504;;0.4767024
22479;2020-03-08 02:04:29.783;2020-03-08T01:04:29.783Z;1.245064;11.09827;;;0.4818422;1.222005;;10.48474;;0.4989109;
22480;2020-03-08 02:04:32.491;2020-03-08T01:04:32.491Z;;;0.97289;-2.37;;;1.210678;;10.72058;;0.4773081
22481;2020-03-08 03:04:29.775;2020-03-08T02:04:29.775Z;1.244663;11.13007;;;0.4816656;1.221621;;10.47675;;0.4979761;
22482;2020-03-08 03:04:32.485;2020-03-08T02:04:32.485Z;;;0.97227;-2.69;;;1.210293;;10.66504;;0.4776363
22483;2020-03-08 04:04:29.760;2020-03-08T03:04:29.760Z;1.244653;11.19366;;;0.4815345;1.221613;;10.48474;;0.4993105;
22484;2020-03-08 04:04:32.469;2020-03-08T03:04:32.469Z;;;0.97203;-2.91;;;1.210277;;10.70471;;0.4771057
22485;2020-03-08 05:04:29.754;2020-03-08T04:04:29.754Z;1.244682;11.08234;;;0.4817666;1.221624;;10.48071;;0.498103;
22486;2020-03-08 05:04:32.463;2020-03-08T04:04:32.463Z;;;0.97187;-3.12;;;1.210285;;10.68488;;0.477009
22487;2020-03-08 06:04:29.749;2020-03-08T05:04:29.749Z;1.244878;11.12207;;;0.4816656;1.221833;;10.4967;;0.4982877;
22488;2020-03-08 06:04:32.464;2020-03-08T05:04:32.464Z;;;0.9719;-3.45;;;1.210488;;10.69678;;0.4766933
22489;2020-03-08 07:04:29.743;2020-03-08T06:04:29.743Z;1.245285;11.07434;;;0.4815292;1.222214;;10.49274;;0.4986953;
22490;2020-03-08 07:04:32.454;2020-03-08T06:04:32.454Z;;;0.97204;-3.68;;;1.210869;;10.71265;;0.476896
22491;2020-03-08 08:04:29.743;2020-03-08T07:04:29.743Z;1.245547;11.12207;;;0.4814135;1.222522;;10.44873;;0.4993582;
22492;2020-03-08 08:04:32.447;2020-03-08T07:04:32.447Z;;;0.97241;-3.34;;;1.211158;;10.68091;;0.4764882
22493;2020-03-08 09:04:29.726;2020-03-08T08:04:29.726Z;1.245659;11.07837;;;0.4815445;1.222618;;10.46875;;0.4994462;
22494;2020-03-08 09:04:32.438;2020-03-08T08:04:32.438Z;;;0.9724;-1.25;;;1.211259;;10.66895;;0.4774287
22495;2020-03-08 10:04:29.722;2020-03-08T09:04:29.722Z;1.245753;11.08636;;;0.4814409;1.222709;;10.44476;;0.499278;
22496;2020-03-08 10:04:32.444;2020-03-08T09:04:32.444Z;;;0.97262;1.84;;;1.211339;;10.71661;;0.4770938
22497;2020-03-08 11:04:29.703;2020-03-08T10:04:29.703Z;1.245565;11.06647;;;0.4815445;1.222531;;10.4527;;0.499494;
22498;2020-03-08 11:04:32.415;2020-03-08T10:04:32.415Z;;;0.97348;4.77;;;1.211153;;10.68488;;0.4773273
22499;2020-03-08 12:04:29.719;2020-03-08T11:04:29.719Z;1.245006;11.09424;;;0.481164;1.221945;;10.46875;;0.499774;
22500;2020-03-08 12:04:32.414;2020-03-08T11:04:32.414Z;;;0.9719;9.26;;;1.210584;;10.66107;;0.4775398
22501;2020-03-08 13:04:29.705;2020-03-08T12:04:29.705Z;1.244044;11.12207;;;0.481532;1.220979;;10.4527;;0.499766;
22502;2020-03-08 13:04:32.416;2020-03-08T12:04:32.416Z;;;0.97073;11.27;;;1.209617;;10.65314;;0.4775325
22503;2020-03-08 14:04:29.705;2020-03-08T13:04:29.705Z;1.243071;11.08234;;;0.4813952;1.220005;;10.46075;;0.5005099;
22504;2020-03-08 14:04:32.418;2020-03-08T13:04:32.418Z;;;0.96883;12.85;;;1.208628;;10.62524;;0.4775448
22505;2020-03-08 15:04:29.703;2020-03-08T14:04:29.703Z;1.242411;11.10217;;;0.481532;1.219355;;10.45673;;0.5004141;
22506;2020-03-08 15:04:32.411;2020-03-08T14:04:32.411Z;;;0.96873;13.33;;;1.207965;;10.62921;;0.4778538
22507;2020-03-08 16:04:29.700;2020-03-08T15:04:29.700Z;1.241549;11.12207;;;0.4811303;1.218481;;10.46466;;0.4999577;
22508;2020-03-08 16:04:32.410;2020-03-08T15:04:32.410Z;;;0.96654;13.37;;;1.207092;;10.70471;;0.4781447
22509;2020-03-08 17:04:29.693;2020-03-08T16:04:29.693Z;1.241104;11.1261;;;0.4812218;1.21802;;10.46466;;0.5000778;
22510;2020-03-08 17:04:32.408;2020-03-08T16:04:32.408Z;;;0.96551;12.6;;;1.206656;;10.68488;;0.4780538
22511;2020-03-08 18:04:29.684;2020-03-08T17:04:29.684Z;1.241015;11.09027;;;0.4812644;1.217935;;10.43677;;0.5008551;
22512;2020-03-08 18:04:32.393;2020-03-08T17:04:32.393Z;;;0.96494;10.31;;;1.206542;;10.68091;;0.4781447
22513;2020-03-08 19:04:29.679;2020-03-08T18:04:29.679Z;1.240932;11.1261;;;0.4810115;1.217862;;10.47675;;0.500797;
22514;2020-03-08 19:04:32.395;2020-03-08T18:04:32.395Z;;;0.965;7.62;;;1.206473;;10.69678;;0.4779399
22515;2020-03-08 20:04:29.698;2020-03-08T19:04:29.698Z;1.24067;11.09424;;;0.4808505;1.217615;;10.45673;;0.5007096;
22516;2020-03-08 20:04:32.400;2020-03-08T19:04:32.400Z;;;0.96484;5.67;;;1.206224;;10.70074;;0.4783546
22517;2020-03-08 21:04:29.681;2020-03-08T20:04:29.681Z;1.240489;11.0545;;;0.4811575;1.217433;;10.48071;;0.5009008;
22518;2020-03-08 21:04:32.395;2020-03-08T20:04:32.395Z;;;0.96476;4.18;;;1.206041;;10.63318;;0.4778564
22519;2020-03-08 22:04:29.674;2020-03-08T21:04:29.674Z;1.240566;11.03455;;;0.4811268;1.21751;;10.44873;;0.5016367;
22520;2020-03-08 22:04:32.387;2020-03-08T21:04:32.387Z;;;0.9649;3.37;;;1.206118;;10.66504;;0.4782562
22521;2020-03-08 23:04:29.667;2020-03-08T22:04:29.667Z;1.240551;11.02661;;;0.4810078;1.217527;;10.44873;;0.5021994;
22522;2020-03-08 23:04:32.385;2020-03-08T22:04:32.385Z;;;0.96478;3.49;;;1.206114;;10.72461;;0.478862
22523;2020-03-09 00:04:29.662;2020-03-08T23:04:29.662Z;1.240773;11.1261;;;0.4809421;1.217732;;10.46875;;0.5012209;
22524;2020-03-09 00:04:32.382;2020-03-08T23:04:32.382Z;;;0.96501;3.91;;;1.206347;;10.71661;;0.4782431
22525;2020-03-09 01:04:29.649;2020-03-09T00:04:29.649Z;1.24035;11.13007;;;0.4808811;1.217305;;10.46075;;0.5022775;
22526;2020-03-09 01:04:32.358;2020-03-09T00:04:32.358Z;;;0.96443;4.08;;;1.205887;;10.70471;;0.4795009
22527;2020-03-09 02:04:29.644;2020-03-09T01:04:29.644Z;1.240208;11.06244;;;0.4809656;1.217147;;10.47675;;0.5018361;
22528;2020-03-09 02:04:32.355;2020-03-09T01:04:32.355Z;;;0.96424;4.42;;;1.205747;;10.68884;;0.4790833
22529;2020-03-09 03:04:29.650;2020-03-09T02:04:29.650Z;1.240102;11.08636;;;0.4809386;1.217015;;10.46466;;0.5019485;
22530;2020-03-09 03:04:32.359;2020-03-09T02:04:32.359Z;;;0.96398;4.41;;;1.205608;;10.62524;;0.4801446
22531;2020-03-09 04:04:29.643;2020-03-09T03:04:29.643Z;1.239978;11.04254;;;0.4808466;1.21691;;10.44073;;0.5029277;
22532;2020-03-09 04:04:32.353;2020-03-09T03:04:32.353Z;;;0.96364;4.72;;;1.205507;;10.68091;;0.4794951
22533;2020-03-09 05:04:29.635;2020-03-09T04:04:29.635Z;1.240495;11.04651;;;0.4808466;1.217405;;10.46875;;0.5023642;
22534;2020-03-09 05:04:32.347;2020-03-09T04:04:32.347Z;;;0.96392;4.78;;;1.206021;;10.64117;;0.4805602
22535;2020-03-09 06:04:29.630;2020-03-09T05:04:29.630Z;1.24128;11.0545;;;0.4806856;1.218195;;10.44476;;0.5025981;
22536;2020-03-09 07:04:32.339;2020-03-09T06:04:32.339Z;;;0.96533;4.24;;;1.207574;;10.69281;;0.4802272
22537;2020-03-09 08:04:29.609;2020-03-09T07:04:29.609Z;1.242732;11.06647;;;0.4808927;1.219638;;10.45673;;0.5033085;
22538;2020-03-09 08:04:32.333;2020-03-09T07:04:32.333Z;;;0.96588;4.09;;;1.208229;;10.64117;;0.481177
22539;2020-03-09 09:04:32.316;2020-03-09T08:04:32.316Z;;;0.96689;4.41;;;1.208574;;10.63715;;0.4813781
22540;2020-03-09 10:04:29.613;2020-03-09T09:04:29.613Z;1.243454;11.12207;;;0.4805554;1.22038;;10.44873;;0.503656;
22541;2020-03-09 10:04:32.322;2020-03-09T09:04:32.322Z;;;0.96626;7.2;;;1.208972;;10.66895;;0.480752
22542;2020-03-09 11:04:29.607;2020-03-09T10:04:29.607Z;1.243484;11.13007;;;0.4805133;1.220423;;10.46466;;0.504452;
22543;2020-03-09 11:04:32.331;2020-03-09T10:04:32.331Z;;;0.96729;7.72;;;1.209008;;10.68488;;0.4814686
22544;2020-03-09 12:04:29.609;2020-03-09T11:04:29.609Z;1.243729;11.03455;;;0.480505;1.220675;;10.46466;;0.5036115;
22545;2020-03-09 12:04:32.314;2020-03-09T11:04:32.314Z;;;0.96576;11.07;;;1.209275;;10.69281;;0.4827094
22546;2020-03-09 13:04:29.593;2020-03-09T12:04:29.593Z;1.243492;11.03455;;;0.4805512;1.22043;;10.43677;;0.5043844;
22547;2020-03-09 13:04:32.307;2020-03-09T12:04:32.307Z;;;0.96776;10.01;;;1.209025;;10.66504;;0.4816861
22548;2020-03-09 14:04:29.595;2020-03-09T13:04:29.595Z;1.243891;11.08636;;;0.4804057;1.220809;;10.44476;;0.5045925;
22549;2020-03-09 14:04:32.309;2020-03-09T13:04:32.309Z;;;0.96703;10.21;;;1.209397;;10.66107;;0.4813847
22550;2020-03-09 15:04:29.580;2020-03-09T14:04:29.580Z;1.244161;11.05048;;;0.4803132;1.2211;;10.44073;;0.5042531;
22551;2020-03-09 15:04:32.305;2020-03-09T14:04:32.305Z;;;0.96796;12.47;;;1.209679;;10.68091;;0.4832354
22552;2020-03-09 16:04:29.579;2020-03-09T15:04:29.579Z;1.245123;11.01868;;;0.4804741;1.22207;;10.43268;;0.5044884;
22553;2020-03-09 16:04:32.291;2020-03-09T15:04:32.291Z;;;0.96714;13.74;;;1.210656;;10.63318;;0.4823159
22554;2020-03-09 17:04:29.588;2020-03-09T16:04:29.588Z;1.245922;11.03058;;;0.4804895;1.222877;;10.46075;;0.5050758;
22555;2020-03-09 17:04:32.299;2020-03-09T16:04:32.299Z;;;0.96752;11.04;;;1.21146;;10.67297;;0.4834503
22556;2020-03-09 18:04:29.578;2020-03-09T17:04:29.578Z;1.246479;11.09027;;;0.4804476;1.223414;;10.44476;;0.5048862;
22557;2020-03-09 19:04:29.640;2020-03-09T18:04:29.640Z;1.24767;11.03857;;;0.4799867;1.224594;;10.45673;;0.504877;
22558;2020-03-09 19:04:32.348;2020-03-09T18:04:32.348Z;;;0.96916;5.66;;;1.213163;;10.62128;;0.4840005
22559;2020-03-09 20:04:29.578;2020-03-09T19:04:29.578Z;1.248473;11.01074;;;0.4802511;1.225419;;10.43268;;0.5056329;
22560;2020-03-09 21:04:29.565;2020-03-09T20:04:29.565Z;1.248628;11.07037;;;0.4803749;1.2256;;10.41675;;0.5063995;
22561;2020-03-09 21:04:32.279;2020-03-09T20:04:32.279Z;;;0.97094;2.86;;;1.214175;;10.68091;;0.4832466
22562;2020-03-09 22:04:29.549;2020-03-09T21:04:29.549Z;1.248863;11.03058;;;0.4802822;1.225804;;10.41675;;0.5061817;
22563;2020-03-09 22:04:32.267;2020-03-09T21:04:32.267Z;;;0.97108;2.9;;;1.214359;;10.62524;;0.4833691
22564;2020-03-09 23:04:29.547;2020-03-09T22:04:29.547Z;1.249012;11.01471;;;0.4800748;1.225947;;10.44873;;0.5050087;
22565;2020-03-09 23:04:32.322;2020-03-09T22:04:32.322Z;;;0.97128;2.93;;;1.214525;;10.68091;;0.4853059
22566;2020-03-10 00:04:29.551;2020-03-09T23:04:29.551Z;1.248875;11.00677;;;0.4799971;1.225832;;10.45673;;0.5057182;
22567;2020-03-10 00:04:32.265;2020-03-09T23:04:32.265Z;;;0.97113;3.21;;;1.214419;;10.68488;;0.4835694
22568;2020-03-10 01:04:29.541;2020-03-10T00:04:29.541Z;1.248449;11.09027;;;0.4799452;1.225356;;10.46075;;0.5061249;
22569;2020-03-10 01:04:32.254;2020-03-10T00:04:32.254Z;;;0.97038;3.29;;;1.213936;;10.68884;;0.485833
22570;2020-03-10 02:04:29.539;2020-03-10T01:04:29.539Z;1.248375;11.04651;;;0.4801629;1.225298;;10.42877;;0.5066174;
22571;2020-03-10 02:04:32.260;2020-03-10T01:04:32.260Z;;;0.97018;3.07;;;1.213862;;10.65314;;0.4851108
22572;2020-03-10 03:04:29.530;2020-03-10T02:04:29.530Z;1.247802;11.08636;;;0.4798571;1.224724;;10.44476;;0.5061437;
22573;2020-03-10 03:04:32.246;2020-03-10T02:04:32.246Z;;;0.96955;2.17;;;1.213309;;10.64117;;0.4842885
22574;2020-03-10 04:04:29.537;2020-03-10T03:04:29.537Z;1.247211;11.0545;;;0.4798675;1.224168;;10.44873;;0.5056236;
22575;2020-03-10 04:04:32.236;2020-03-10T03:04:32.236Z;;;0.96914;1.74;;;1.212749;;10.66895;;0.4855259
22576;2020-03-10 05:04:29.504;2020-03-10T04:04:29.504Z;1.247568;11.03058;;;0.4800023;1.224517;;10.40869;;0.5058694;
22577;2020-03-10 05:04:32.222;2020-03-10T04:04:32.222Z;;;0.96933;2.12;;;1.213085;;10.67694;;0.4845799
22578;2020-03-10 06:04:32.210;2020-03-10T05:04:32.210Z;;;0.96996;2.47;;;1.21355;;10.66107;;0.4850154
22579;2020-03-10 07:04:29.508;2020-03-10T06:04:29.508Z;1.247913;11.03455;;;0.4800023;1.224858;;10.43677;;0.5061437;
22580;2020-03-10 07:04:32.217;2020-03-10T06:04:32.217Z;;;0.96968;2.8;;;1.213395;;10.71661;;0.4858072
22581;2020-03-10 08:04:29.505;2020-03-10T07:04:29.505Z;1.247957;11.03058;;;0.4799089;1.224933;;10.4527;;0.5057276;
22582;2020-03-10 08:04:32.210;2020-03-10T07:04:32.210Z;;;0.96971;2.81;;;1.213481;;10.70868;;0.4862173
22583;2020-03-10 09:04:29.494;2020-03-10T08:04:29.494Z;1.247913;11.03058;;;0.4800178;1.224896;;10.43677;;0.5063518;
22584;2020-03-10 09:04:32.210;2020-03-10T08:04:32.210Z;;;0.96997;3.33;;;1.213409;;10.68488;;0.4852104
22585;2020-03-10 10:04:29.485;2020-03-10T09:04:29.485Z;1.248044;11.04254;;;0.4796914;1.225013;;10.42877;;0.5072132;
22586;2020-03-10 10:04:32.200;2020-03-10T09:04:32.200Z;;;0.96996;4.13;;;1.213506;;10.64514;;0.4866855
22587;2020-03-10 11:04:29.490;2020-03-10T10:04:29.490Z;1.248122;11.02661;;;0.479795;1.225079;;10.42877;;0.5060586;
22588;2020-03-10 11:04:31.216;2020-03-10T10:04:31.216Z;;;0.97003;4.59;;;1.213578;;10.63715;;0.4876204
22589;2020-03-10 12:04:29.467;2020-03-10T11:04:29.467Z;1.247695;10.98682;;;0.4798051;1.224678;;10.43677;;0.5059546;
22590;2020-03-10 12:04:32.205;2020-03-10T11:04:32.205Z;;;0.96976;4.86;;;1.213175;;10.66504;;0.485833
22591;2020-03-10 14:04:36.505;2020-03-10T13:04:36.505Z;1.24702;10.99878;;;0.4799089;1.224014;;10.41675;;0.506475;
22592;2020-03-10 14:04:39.624;2020-03-10T13:04:39.624Z;;;0.96881;5.42;;;1.212503;;10.62524;;0.4869069
22593;2020-03-10 15:04:29.912;2020-03-10T14:04:29.912Z;1.246943;11.03058;;;0.4799141;1.223928;;10.42877;;0.5066831;
22594;2020-03-10 15:04:33.034;2020-03-10T14:04:33.034Z;;;0.96882;5.63;;;1.212417;;10.63318;;0.4873041
22595;2020-03-10 16:04:29.911;2020-03-10T15:04:29.911Z;1.246948;10.99878;;;0.4798051;1.223948;;10.44073;;0.5066734;
22596;2020-03-10 16:04:33.028;2020-03-10T15:04:33.028Z;;;0.9688;5.68;;;1.212441;;10.72058;;0.4882001
22597;2020-03-10 17:04:29.899;2020-03-10T16:04:29.899Z;1.247256;10.97491;;;0.4798777;1.224197;;10.44873;;0.5071742;
22598;2020-03-10 17:04:33.025;2020-03-10T16:04:33.025Z;;;0.96907;5.77;;;1.21273;;10.60931;;0.4882532
22599;2020-03-10 18:04:29.901;2020-03-10T17:04:29.901Z;1.247886;11.06244;;;0.479795;1.224813;;10.43268;;0.5074018;
22600;2020-03-10 18:04:33.020;2020-03-10T17:04:33.020Z;;;0.96954;5.82;;;1.213374;;10.60931;;0.4892924
22601;2020-03-10 19:04:29.885;2020-03-10T18:04:29.885Z;1.248751;11.08636;;;0.4798416;1.225614;;10.43268;;0.5066928;
22602;2020-03-10 20:04:29.942;2020-03-10T19:04:29.942Z;1.249124;11.07434;;;0.4797225;1.225993;;10.42877;;0.5075156;
22603;2020-03-10 20:04:33.059;2020-03-10T19:04:33.059Z;;;0.97058;5.63;;;1.21461;;10.60535;;0.4889807
22604;2020-03-10 21:04:29.886;2020-03-10T20:04:29.886Z;1.249424;11.04254;;;0.4793648;1.226323;;10.42072;;0.50815;
22605;2020-03-10 21:04:33.014;2020-03-10T20:04:33.014Z;;;0.97079;5.64;;;1.214949;;10.68488;;0.4890394
22606;2020-03-10 22:04:29.876;2020-03-10T21:04:29.876Z;1.24994;11.01868;;;0.4794372;1.226835;;10.42072;;0.5078476;
22607;2020-03-10 22:04:33.000;2020-03-10T21:04:33.000Z;;;0.9712;5.71;;;1.215439;;10.62128;;0.4895003
22608;2020-03-10 23:04:29.874;2020-03-10T22:04:29.874Z;1.25008;11.06647;;;0.4794274;1.22699;;10.43268;;0.5073173;
22609;2020-03-10 23:04:33.002;2020-03-10T22:04:33.002Z;;;0.9714;5.74;;;1.21561;;10.64911;;0.4895733
22610;2020-03-11 00:04:29.872;2020-03-10T23:04:29.872Z;1.24976;11.01868;;;0.479717;1.226651;;10.43677;;0.5075156;
22611;2020-03-11 00:04:32.993;2020-03-10T23:04:32.993Z;;;0.9711;5.78;;;1.215271;;10.64911;;0.4886591
22612;2020-03-11 01:04:29.869;2020-03-11T00:04:29.869Z;1.249937;11.07434;;;0.4793082;1.226822;;10.42877;;0.5074116;
22613;2020-03-11 01:04:32.988;2020-03-11T00:04:32.988Z;;;0.97108;5.92;;;1.215437;;10.69678;;0.4895528
22614;2020-03-11 02:04:29.860;2020-03-11T01:04:29.860Z;1.249946;10.99878;;;0.4793901;1.226869;;10.43677;;0.5065694;
22615;2020-03-11 02:04:32.978;2020-03-11T01:04:32.978Z;;;0.97114;6.02;;;1.215488;;10.64514;;0.4888619
22616;2020-03-11 03:04:32.969;2020-03-11T02:04:32.969Z;;;0.97112;6.15;;;1.215553;;10.61328;;0.4898069
22617;2020-03-11 04:04:29.847;2020-03-11T03:04:29.847Z;1.249923;10.98285;;;0.479255;1.226865;;10.42877;;0.5072035;
22618;2020-03-11 04:04:32.972;2020-03-11T03:04:32.972Z;;;0.97096;6.19;;;1.215454;;10.62524;;0.4902277
22619;2020-03-11 05:04:29.849;2020-03-11T04:04:29.849Z;1.250342;11.02264;;;0.4793178;1.227272;;10.44476;;0.507392;
22620;2020-03-11 05:04:32.965;2020-03-11T04:04:32.965Z;;;0.97138;6.24;;;1.215866;;10.64911;;0.4898069
22621;2020-03-11 06:04:29.838;2020-03-11T05:04:29.838Z;1.250534;11.08636;;;0.4794116;1.227469;;10.42468;;0.50816;
22622;2020-03-11 06:04:32.962;2020-03-11T05:04:32.962Z;;;0.97157;6.31;;;1.216047;;10.72058;;0.4896565
22623;2020-03-11 07:04:32.957;2020-03-11T06:04:32.957Z;;;0.97197;6.49;;;1.216337;;10.62524;;0.4905341
22624;2020-03-11 08:04:29.828;2020-03-11T07:04:29.828Z;1.251023;10.97491;;;0.4791104;1.227961;;10.4007;;0.5086166;
22625;2020-03-11 08:04:32.959;2020-03-11T07:04:32.959Z;;;0.97254;6.89;;;1.216531;;10.66504;;0.4892671
22626;2020-03-11 09:04:29.813;2020-03-11T08:04:29.813Z;1.251112;11.01868;;;0.4792141;1.228069;;10.42877;;0.5087948;
22627;2020-03-11 09:04:32.935;2020-03-11T08:04:32.935Z;;;0.97273;8.27;;;1.216628;;10.59741;;0.4894066
22628;2020-03-11 10:04:29.810;2020-03-11T09:04:29.810Z;1.251183;10.99878;;;0.4791669;1.22815;;10.41272;;0.5079616;
22629;2020-03-11 10:04:32.936;2020-03-11T09:04:32.936Z;;;0.97273;11.28;;;1.216712;;10.65314;;0.489376
22630;2020-03-11 11:04:29.819;2020-03-11T10:04:29.819Z;1.251015;10.96698;;;0.4791354;1.227968;;10.41272;;0.5073173;
22631;2020-03-11 11:04:32.947;2020-03-11T10:04:32.947Z;;;0.97397;14.33;;;1.216536;;10.65704;;0.490196
22632;2020-03-11 12:04:29.815;2020-03-11T11:04:29.815Z;1.251041;11.03455;;;0.4791984;1.228009;;10.41675;;0.5079319;
22633;2020-03-11 12:04:32.937;2020-03-11T11:04:32.937Z;;;0.97226;16.46;;;1.21657;;10.65314;;0.4905127
22634;2020-03-11 13:04:29.823;2020-03-11T12:04:29.823Z;1.250789;11.02264;;;0.4793745;1.227779;;10.39276;;0.5087007;
22635;2020-03-11 13:04:32.943;2020-03-11T12:04:32.943Z;;;0.97135;16.86;;;1.216325;;10.66895;;0.4891432
22636;2020-03-11 14:04:29.817;2020-03-11T13:04:29.817Z;1.250161;10.99078;;;0.4790632;1.227085;;10.42468;;0.5085664;
22637;2020-03-11 14:04:32.936;2020-03-11T13:04:32.936Z;;;0.97196;17.32;;;1.215655;;10.64514;;0.4900251
22638;2020-03-11 15:04:29.819;2020-03-11T14:04:29.819Z;1.249652;11.01074;;;0.4791354;1.226615;;10.42877;;0.5071284;
22639;2020-03-11 15:04:32.939;2020-03-11T14:04:32.939Z;;;0.97093;18.13;;;1.215152;;10.63715;;0.4903104
22640;2020-03-11 16:04:29.801;2020-03-11T15:04:29.801Z;1.249228;10.99878;;;0.4791512;1.226151;;10.41675;;0.5086906;
22641;2020-03-11 16:04:32.927;2020-03-11T15:04:32.927Z;;;0.97012;18.99;;;1.214707;;10.66504;;0.4896875
22642;2020-03-11 17:04:29.803;2020-03-11T16:04:29.803Z;1.249056;11.02264;;;0.4791575;1.226039;;10.42072;;0.5074409;
22643;2020-03-11 17:04:32.934;2020-03-11T16:04:32.934Z;;;0.96928;18.05;;;1.214597;;10.63715;;0.4894952
22644;2020-03-11 18:04:29.810;2020-03-11T17:04:29.810Z;1.249001;11.0545;;;0.4790632;1.22598;;10.40479;;0.5081798;
22645;2020-03-11 18:04:32.940;2020-03-11T17:04:32.940Z;;;0.96842;15.5;;;1.214537;;10.72858;;0.4891179
22646;2020-03-11 19:04:29.814;2020-03-11T18:04:29.814Z;1.249125;10.98682;;;0.4792235;1.22607;;10.42072;;0.5079616;
22647;2020-03-11 19:04:32.964;2020-03-11T18:04:32.964Z;;;0.96879;12.38;;;1.214608;;10.65704;;0.4897808
22648;2020-03-11 20:04:29.810;2020-03-11T19:04:29.810Z;1.249155;10.98682;;;0.4790474;1.226148;;10.42877;;0.5073271;
22649;2020-03-11 20:04:32.931;2020-03-11T19:04:32.931Z;;;0.96944;9.86;;;1.214698;;10.66107;;0.4902014
22650;2020-03-11 21:04:32.930;2020-03-11T20:04:32.930Z;;;0.96951;8.21;;;1.214508;;10.60931;;0.4901291
22651;2020-03-11 22:04:29.802;2020-03-11T21:04:29.802Z;1.248926;11.00677;;;0.4791512;1.225868;;10.40869;;0.5078574;
22652;2020-03-11 22:04:32.719;2020-03-11T21:04:32.719Z;;;0.96939;6.95;;;1.214432;;10.67297;;0.4897654
22653;2020-03-11 23:04:29.404;2020-03-11T22:04:29.404Z;1.248644;10.99475;;;0.4790474;1.225636;;10.4007;;0.5087209;
22654;2020-03-12 00:04:29.408;2020-03-11T23:04:29.408Z;1.248503;11.03058;;;0.4790224;1.225487;;10.42468;;0.5072035;
22655;2020-03-12 00:04:32.169;2020-03-11T23:04:32.169Z;;;0.9693;4.96;;;1.214026;;10.63318;;0.4894901
22656;2020-03-12 01:04:29.401;2020-03-12T00:04:29.401Z;1.248308;11.01868;;;0.478903;1.225287;;10.39673;;0.5077928;
22657;2020-03-12 01:04:32.171;2020-03-12T00:04:32.171Z;;;0.96903;4.12;;;1.213822;;10.60138;;0.4909551
22658;2020-03-12 02:04:29.392;2020-03-12T01:04:29.392Z;1.24833;11.01868;;;0.4791669;1.225308;;10.42468;;0.509003;
22659;2020-03-12 02:04:32.170;2020-03-12T01:04:32.170Z;;;0.96921;3.49;;;1.213856;;10.61328;;0.4909606
22660;2020-03-12 03:04:29.392;2020-03-12T02:04:29.392Z;1.247823;10.97095;;;0.4789278;1.224766;;10.39276;;0.5076984;
22661;2020-03-12 03:04:32.160;2020-03-12T02:04:32.160Z;;;0.96859;3.03;;;1.213304;;10.63715;;0.4894798
22662;2020-03-12 04:04:29.382;2020-03-12T03:04:29.382Z;1.247245;10.92316;;;0.4790248;1.224189;;10.39276;;0.5076492;
22663;2020-03-12 04:04:32.158;2020-03-12T03:04:32.158Z;;;0.96804;2.71;;;1.212748;;10.62524;;0.4897237
22664;2020-03-12 05:04:32.151;2020-03-12T04:04:32.151Z;;;0.96773;2.58;;;1.2124;;10.57751;;0.4913056
22665;2020-03-12 06:04:29.375;2020-03-12T05:04:29.375Z;1.246809;10.97491;;;0.4789752;1.223757;;10.39673;;0.5075451;
22666;2020-03-12 06:04:32.141;2020-03-12T05:04:32.141Z;;;0.96754;2.38;;;1.212294;;10.66107;;0.4906111
22667;2020-03-12 07:04:29.365;2020-03-12T06:04:29.365Z;1.246783;11.00275;;;0.4789437;1.223778;;10.40869;;0.5085965;
22668;2020-03-12 07:04:32.129;2020-03-12T06:04:32.129Z;;;0.96771;2.36;;;1.212302;;10.60931;;0.4907582
22669;2020-03-12 08:04:29.364;2020-03-12T07:04:29.364Z;1.247035;10.99878;;;0.4790067;1.223982;;10.40869;;0.5079616;
22670;2020-03-12 08:04:32.134;2020-03-12T07:04:32.134Z;;;0.96871;3.16;;;1.212522;;10.63318;;0.490108
