06-02079,Port1,Port2,Port3,Port4,Port4,Port4,Port5,Port5,Port6,Port6,Port7,Port7,Port8,Port8
# Records: 24601,10HS Soil Moisture,10HS Soil Moisture,10HS Soil Moisture,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 21 Water Potential/Temp,TEROS 21 Water Potential/Temp,TEROS 21 Water Potential/Temp,TEROS 21 Water Potential/Temp,Battery,Battery,Barometer,Barometer
Timestamps, m³/m³ Water Content, m³/m³ Water Content, m³/m³ Water Content, m³/m³ Water Content, °C Soil Temperature, mS/cm Saturation Extract EC, kPa Matric Potential, °C Soil Temperature, kPa Matric Potential, °C Soil Temperature,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
2018-09-16 13:00:00,0.139,0.157,0.144,0.082,16.8,4.394,-10204.6,16.4,-45540.3,16.9,100,6553,97.02,19.5
2018-09-16 13:15:00,0.139,0.157,0.144,0.082,16.8,4.513,-10076.2,16.4,-47118.9,16.9,100,6551,97.02,19.9
2018-09-16 13:30:00,0.139,0.157,0.144,0.082,16.8,4.374,-9976.9,16.4,-44391.1,16.8,100,6553,97.0,20.3
2018-09-16 13:45:00,0.139,0.157,0.144,0.082,16.8,4.575,-10394.3,16.4,-46967.3,16.8,100,6552,96.99,20.5
2018-09-16 14:00:00,0.139,0.157,0.144,0.082,16.8,4.374,-9999.9,16.4,-46848.5,16.8,100,6553,96.98,20.7
2018-09-16 14:15:00,0.139,0.157,0.144,0.082,16.8,4.483,-10228.1,16.4,-45540.3,16.8,100,6555,96.97,20.9
2018-09-16 14:30:00,0.138,0.157,0.144,0.082,16.7,4.515,-10289.5,16.4,-47653.6,16.8,100,6556,96.96,21.3
2018-09-16 14:45:00,0.138,0.157,0.145,0.082,16.7,4.938,-9720.7,16.4,-47140.6,16.8,100,6556,96.94,21.6
2018-09-16 15:00:00,0.138,0.157,0.145,0.082,16.7,4.808,-10466.4,16.5,-48316.5,16.8,100,6556,96.92,21.8
2018-09-16 15:15:00,0.138,0.157,0.144,0.082,16.7,4.797,-9155.8,16.5,-50303.2,16.8,100,6559,96.91,21.7
2018-09-16 15:30:00,0.138,0.157,0.144,0.082,16.7,4.427,-10195.2,16.5,-49796.1,16.8,100,6556,96.9,21.8
2018-09-16 15:45:00,0.138,0.157,0.145,0.082,16.7,4.904,-9821.9,16.5,-48427.9,16.8,100,6557,96.88,22.2
2018-09-16 16:00:00,0.138,0.157,0.145,0.082,16.7,4.961,-9700.5,16.5,-50026.0,16.8,100,6560,96.87,22.5
2018-09-16 16:15:00,0.138,0.157,0.145,0.082,16.7,4.738,-9447.0,16.6,-48707.5,16.8,100,6561,96.85,22.7
2018-09-16 16:30:00,0.138,0.157,0.145,0.082,16.7,4.852,-9640.4,16.6,-52275.2,16.7,100,6559,96.83,23.1
2018-09-16 16:45:00,0.138,0.157,0.145,0.082,16.7,5.098,-9620.5,16.6,-50095.1,16.7,100,6558,96.82,23.3
2018-09-16 17:00:00,0.138,0.157,0.145,0.082,16.7,4.749,-9457.9,16.6,-52191.0,16.7,100,6560,96.82,23.1
2018-09-16 17:15:00,0.138,0.157,0.145,0.082,16.7,4.76,-9399.3,16.7,-50118.2,16.7,100,6553,96.81,22.9
2018-09-16 17:30:00,0.138,0.157,0.144,0.082,16.6,4.996,-9360.4,16.7,-49899.4,16.7,100,6559,96.8,22.6
2018-09-16 17:45:00,0.138,0.157,0.144,0.082,16.6,4.877,-9249.0,16.8,-50222.2,16.7,100,6557,96.8,22.4
2018-09-16 18:00:00,0.138,0.157,0.144,0.082,16.6,4.998,-9311.0,16.8,-51712.5,16.7,100,6556,96.81,22.2
2018-09-16 18:15:00,0.138,0.157,0.144,0.082,16.6,5.258,-9369.0,16.8,-52287.2,16.7,100,6557,96.8,22.0
2018-09-16 18:30:00,0.138,0.157,0.144,0.082,16.6,4.986,-9416.6,16.9,-52795.3,16.7,100,6557,96.8,21.8
2018-09-16 18:45:00,0.138,0.157,0.144,0.082,16.6,4.866,-9107.4,16.9,-53628.5,16.7,100,6553,96.81,21.6
2018-09-16 19:00:00,0.138,0.157,0.144,0.082,16.6,4.998,-9341.0,16.9,-54575.2,16.7,100,6555,96.83,21.3
2018-09-16 19:15:00,0.138,0.157,0.144,0.082,16.6,4.94,-9009.4,17.0,-53332.9,16.7,100,6552,96.84,21.0
2018-09-16 19:30:00,0.138,0.157,0.144,0.082,16.6,4.986,-9206.5,17.0,-51772.1,16.7,100,6551,96.85,20.7
2018-09-16 19:45:00,0.138,0.157,0.144,0.082,16.6,5.373,-9306.7,17.0,-52589.1,16.7,100,6552,96.87,20.4
2018-09-16 20:00:00,0.138,0.157,0.144,0.082,16.6,5.112,-9255.4,17.1,-54462.2,16.7,100,6552,96.88,20.0
2018-09-16 20:15:00,0.138,0.157,0.144,0.082,16.6,5.373,-8949.4,17.1,-54362.0,16.7,100,6553,96.9,19.6
2018-09-16 20:30:00,0.138,0.157,0.143,0.082,16.6,5.112,-9086.5,17.1,-53419.0,16.7,100,6549,96.92,19.2
2018-09-16 20:45:00,0.138,0.157,0.143,0.082,16.6,5.124,-9009.4,17.1,-54174.6,16.6,100,6549,96.94,18.8
2018-09-16 21:00:00,0.138,0.157,0.143,0.082,16.6,5.089,-8896.0,17.2,-57134.1,16.6,100,6547,96.96,18.5
2018-09-16 21:15:00,0.138,0.157,0.143,0.082,16.6,4.866,-8873.5,17.2,-55118.3,16.6,100,6545,96.97,18.1
2018-09-16 21:30:00,0.138,0.157,0.143,0.082,16.6,4.751,-8881.7,17.2,-54074.9,16.6,100,6546,96.98,17.8
2018-09-16 21:45:00,0.138,0.157,0.143,0.082,16.6,5.398,-9155.8,17.2,-54890.3,16.6,100,6547,96.98,17.6
2018-09-16 22:00:00,0.138,0.157,0.143,0.082,16.6,4.986,-8994.9,17.2,-56766.9,16.6,100,6546,96.99,17.2
2018-09-16 22:15:00,0.138,0.157,0.143,0.081,16.6,5.534,-8986.6,17.2,-55487.5,16.6,100,6543,96.99,17.0
2018-09-16 22:30:00,0.138,0.157,0.143,0.081,16.6,5.534,-9038.5,17.3,-53950.5,16.6,100,6545,97.01,16.7
2018-09-16 22:45:00,0.138,0.157,0.143,0.082,16.6,5.089,-8904.2,17.3,-55449.2,16.6,100,6544,97.01,16.4
2018-09-16 23:00:00,0.138,0.157,0.143,0.082,16.6,5.436,-8832.7,17.3,-52407.7,16.6,100,6543,97.01,16.2
2018-09-16 23:15:00,0.138,0.157,0.143,0.082,16.6,5.386,-9128.4,17.3,-56324.3,16.6,100,6541,97.02,16.0
2018-09-16 23:30:00,0.138,0.157,0.143,0.081,16.6,6.22,-8818.5,17.3,-55462.0,16.6,100,6541,97.02,15.8
2018-09-16 23:45:00,0.138,0.157,0.142,0.081,16.6,5.547,-9179.0,17.3,-54688.4,16.6,100,6542,97.01,15.6
2018-09-17 00:00:00,0.138,0.157,0.142,0.081,16.6,5.585,-8838.8,17.3,-54928.2,16.6,100,6540,97.01,15.3
2018-09-17 00:15:00,0.138,0.157,0.142,0.081,16.6,5.87,-9001.1,17.3,-53517.5,16.6,100,6503,97.01,15.4
2018-09-17 00:30:00,0.138,0.157,0.142,0.081,16.6,5.547,-9076.0,17.3,-56207.7,16.6,100,6517,97.01,15.2
2018-09-17 00:45:00,0.138,0.157,0.142,0.082,16.6,5.258,-9082.3,17.2,-56117.1,16.6,100,6516,97.02,15.0
2018-09-17 01:00:00,0.138,0.157,0.142,0.082,16.6,5.398,-9334.6,17.2,-57265.8,16.6,100,6516,97.03,14.8
2018-09-17 01:15:00,0.138,0.157,0.142,0.081,16.6,6.047,-9105.3,17.2,-54274.5,16.6,100,6515,97.03,14.6
2018-09-17 01:30:00,0.138,0.157,0.142,0.081,16.6,5.547,-9191.7,17.2,-54612.9,16.6,100,6515,97.03,14.4
2018-09-17 01:45:00,0.138,0.157,0.142,0.082,16.6,5.245,-9345.3,17.2,-55156.3,16.6,100,6518,97.03,14.3
2018-09-17 02:00:00,0.138,0.157,0.142,0.082,16.6,5.398,-9300.3,17.2,-54387.0,16.6,100,6517,97.03,14.1
2018-09-17 02:15:00,0.138,0.157,0.142,0.081,16.6,5.704,-9358.3,17.2,-52856.1,16.6,100,6515,97.02,13.9
2018-09-17 02:30:00,0.138,0.157,0.142,0.081,16.6,5.547,-9516.9,17.2,-54550.1,16.6,100,6514,97.01,13.8
2018-09-17 02:45:00,0.138,0.157,0.142,0.081,16.6,5.704,-9308.8,17.1,-53431.3,16.6,100,6509,97.0,13.7
2018-09-17 03:00:00,0.138,0.157,0.142,0.081,16.6,5.704,-9516.9,17.1,-53320.7,16.6,100,6514,96.99,13.5
2018-09-17 03:15:00,0.138,0.157,0.142,0.081,16.6,5.704,-9756.5,17.1,-55067.5,16.6,100,6511,96.99,13.4
2018-09-17 03:30:00,0.138,0.157,0.142,0.082,16.6,5.398,-9743.1,17.1,-52203.0,16.6,100,6509,96.99,13.2
2018-09-17 03:45:00,0.138,0.157,0.142,0.081,16.6,5.547,-9901.4,17.1,-52929.2,16.6,100,6512,96.99,13.1
2018-09-17 04:00:00,0.138,0.157,0.142,0.082,16.6,5.124,-9475.4,17.0,-53727.4,16.6,100,6508,96.99,13.0
2018-09-17 04:15:00,0.138,0.157,0.142,0.081,16.6,6.647,-10244.6,17.0,-54915.6,16.6,100,6513,96.99,12.9
2018-09-17 04:30:00,0.138,0.157,0.142,0.081,16.6,5.704,-9828.7,17.0,-54701.0,16.6,100,6511,96.99,12.8
2018-09-17 04:45:00,0.138,0.157,0.142,0.082,16.6,5.258,-9983.8,17.0,-52880.5,16.6,100,6508,97.0,12.8
2018-09-17 05:00:00,0.138,0.157,0.142,0.081,16.6,5.704,-10921.8,16.9,-52673.9,16.6,100,6509,97.0,12.7
2018-09-17 05:15:00,0.138,0.157,0.142,0.081,16.6,6.047,-10582.7,16.9,-52783.2,16.6,100,6508,97.0,12.6
2018-09-17 05:30:00,0.138,0.157,0.142,0.082,16.6,5.124,-10391.9,16.9,-55296.2,16.6,100,6508,97.01,12.5
2018-09-17 05:45:00,0.138,0.157,0.142,0.082,16.6,5.398,-10695.4,16.9,-52637.5,16.6,100,6507,97.01,12.3
2018-09-17 06:00:00,0.138,0.157,0.142,0.081,16.6,6.047,-10680.6,16.8,-54287.0,16.6,100,6508,97.01,12.2
2018-09-17 06:15:00,0.138,0.157,0.142,0.082,16.6,5.258,-10819.2,16.8,-53026.8,16.6,100,6506,97.02,12.1
2018-09-17 06:30:00,0.139,0.157,0.142,0.082,16.6,5.398,-10742.3,16.8,-53149.0,16.6,100,6505,97.02,12.0
2018-09-17 06:45:00,0.139,0.157,0.142,0.081,16.6,6.434,-11053.4,16.8,-54074.9,16.6,100,6505,97.02,12.0
2018-09-17 07:00:00,0.139,0.157,0.142,0.081,16.6,6.033,-11316.1,16.7,-51380.2,16.6,100,6505,97.01,11.9
2018-09-17 07:15:00,0.139,0.157,0.142,0.081,16.6,6.875,-11638.5,16.7,-53320.7,16.6,100,6505,97.03,11.9
2018-09-17 07:30:00,0.139,0.157,0.142,0.081,16.6,6.434,-10886.7,16.7,-53863.6,16.6,100,6502,97.04,11.8
2018-09-17 07:45:00,0.139,0.157,0.142,0.081,16.6,5.704,-11305.6,16.6,-56155.9,16.6,100,6504,97.04,11.8
2018-09-17 08:00:00,0.139,0.157,0.142,0.081,16.6,6.234,-10899.2,16.6,-56740.8,16.6,100,6505,97.04,11.7
2018-09-17 08:15:00,0.139,0.157,0.142,0.081,16.6,6.647,-11292.6,16.6,-52275.2,16.6,100,6502,97.05,11.7
2018-09-17 08:30:00,0.139,0.157,0.142,0.081,16.6,6.234,-11593.0,16.6,-55653.9,16.6,100,6503,97.05,11.7
2018-09-17 08:45:00,0.139,0.157,0.142,0.081,16.6,6.22,-11569.0,16.5,-55080.2,16.6,100,6505,97.06,11.8
2018-09-17 09:00:00,0.139,0.157,0.142,0.081,16.6,6.005,-11449.7,16.5,-50827.1,16.6,100,6504,97.05,12.0
2018-09-17 09:15:00,0.139,0.157,0.142,0.081,16.6,5.87,-11574.3,16.5,-56506.1,16.6,100,6504,97.05,12.2
2018-09-17 09:30:00,0.139,0.157,0.142,0.081,16.6,6.234,-11926.0,16.4,-53640.8,16.6,100,6505,97.05,12.7
2018-09-17 09:45:00,0.139,0.157,0.143,0.081,16.6,5.857,-12277.1,16.4,-52191.0,16.6,100,6505,97.06,13.5
2018-09-17 10:00:00,0.139,0.157,0.143,0.081,16.6,5.704,-12367.9,16.4,-54099.8,16.6,100,6505,97.04,14.0
2018-09-17 10:15:00,0.138,0.157,0.143,0.081,16.6,5.547,-12379.3,16.3,-52492.3,16.6,100,6505,97.04,14.5
2018-09-17 10:30:00,0.138,0.157,0.143,0.081,16.6,5.521,-12061.3,16.3,-56065.5,16.6,100,6504,97.03,14.9
2018-09-17 10:45:00,0.138,0.157,0.143,0.082,16.6,5.124,-12861.6,16.3,-52917.0,16.6,100,6506,97.01,15.5
2018-09-17 11:00:00,0.138,0.157,0.144,0.082,16.5,5.4,-12499.6,16.3,-54062.4,16.6,100,6505,96.99,16.1
2018-09-17 11:15:00,0.138,0.157,0.144,0.082,16.5,5.26,-12606.5,16.2,-52929.2,16.6,100,6505,96.98,16.7
2018-09-17 11:30:00,0.138,0.157,0.144,0.082,16.5,5.388,-13301.3,16.2,-53789.3,16.6,100,6506,96.95,17.3
2018-09-17 11:45:00,0.138,0.157,0.144,0.082,16.5,5.26,-12522.6,16.2,-55181.8,16.6,100,6509,96.94,18.0
2018-09-17 12:00:00,0.138,0.157,0.144,0.082,16.5,5.26,-12505.3,16.2,-55181.8,16.6,100,6508,96.91,18.6
2018-09-17 12:15:00,0.138,0.157,0.144,0.082,16.5,5.26,-12661.8,16.2,-55131.0,16.6,100,6509,96.9,19.3
2018-09-17 12:30:00,0.138,0.157,0.144,0.082,16.5,5.26,-12962.7,16.2,-54099.8,16.6,100,6509,96.87,19.9
2018-09-17 12:45:00,0.138,0.157,0.144,0.082,16.5,5.127,-13070.6,16.2,-55487.5,16.6,100,6510,96.85,20.6
2018-09-17 13:00:00,0.138,0.157,0.144,0.082,16.5,5.26,-13335.1,16.2,-56597.3,16.6,100,6509,96.83,21.2
2018-09-17 13:15:00,0.138,0.157,0.144,0.082,16.5,5.388,-13070.6,16.2,-56402.1,16.6,100,6511,96.81,21.9
2018-09-17 13:30:00,0.138,0.157,0.144,0.082,16.5,5.401,-12956.7,16.2,-55118.3,16.5,100,6511,96.8,22.4
2018-09-17 13:45:00,0.138,0.156,0.144,0.082,16.5,5.248,-12746.6,16.2,-55936.5,16.5,100,6511,96.79,22.9
2018-09-17 14:00:00,0.138,0.156,0.145,0.082,16.5,4.988,-12711.5,16.2,-56415.1,16.5,100,6513,96.77,23.4
2018-09-17 14:15:00,0.138,0.157,0.145,0.082,16.5,5.401,-12142.1,16.2,-56480.1,16.5,100,6524,96.76,24.3
2018-09-17 14:30:00,0.137,0.156,0.146,0.082,16.5,5.236,-12094.7,16.2,-58276.8,16.5,100,6530,96.73,26.5
2018-09-17 14:45:00,0.137,0.157,0.146,0.082,16.5,5.045,-12362.2,16.2,-55207.2,16.5,100,6533,96.72,27.0
2018-09-17 15:00:00,0.137,0.157,0.146,0.082,16.5,5.314,-12468.0,16.3,-57397.8,16.5,100,6536,96.71,27.0
2018-09-17 15:15:00,0.137,0.157,0.146,0.081,16.5,5.386,-11942.5,16.3,-57942.3,16.5,100,6547,96.68,28.6
2018-09-17 15:30:00,0.137,0.157,0.146,0.082,16.4,5.268,-12609.4,16.3,-60659.0,16.5,100,6552,96.66,29.7
2018-09-17 15:45:00,0.137,0.157,0.146,0.082,16.4,5.208,-12629.8,16.4,-58169.5,16.5,100,6549,96.64,29.2
2018-09-17 16:00:00,0.137,0.157,0.146,0.081,16.4,5.477,-12387.8,16.4,-55769.3,16.5,100,6547,96.62,28.3
2018-09-17 16:15:00,0.137,0.157,0.145,0.081,16.4,5.326,-11967.3,16.5,-58209.7,16.5,100,6550,96.61,27.8
2018-09-17 16:30:00,0.137,0.157,0.146,0.081,16.4,5.637,-11721.8,16.5,-56130.1,16.5,100,6557,96.59,28.3
2018-09-17 16:45:00,0.136,0.157,0.146,0.081,16.4,5.326,-11326.5,16.6,-61403.8,16.5,100,6557,96.56,28.7
2018-09-17 17:00:00,0.136,0.156,0.146,0.081,16.4,5.477,-11789.5,16.7,-59073.9,16.5,100,6556,96.56,28.0
2018-09-17 17:15:00,0.136,0.156,0.145,0.081,16.4,6.178,-10216.3,16.7,-58761.9,16.5,100,6552,96.56,27.3
2018-09-17 17:30:00,0.136,0.156,0.145,0.081,16.4,5.806,-10604.6,16.8,-59223.7,16.5,100,6552,96.55,26.6
2018-09-17 17:45:00,0.136,0.156,0.144,0.081,16.4,6.178,-10774.5,16.9,-59702.9,16.4,100,6550,96.54,26.0
2018-09-17 18:00:00,0.136,0.156,0.144,0.081,16.4,5.806,-10360.9,16.9,-61857.9,16.4,100,6552,96.53,25.4
2018-09-17 18:15:00,0.136,0.156,0.144,0.081,16.4,6.383,-10507.4,17.0,-60868.9,16.4,100,6552,96.53,24.9
2018-09-17 18:30:00,0.136,0.156,0.144,0.081,16.4,6.178,-10725.0,17.1,-60631.1,16.4,100,6549,96.52,24.5
2018-09-17 18:45:00,0.136,0.156,0.144,0.081,16.4,6.602,-10223.4,17.1,-60953.1,16.4,100,6546,96.53,24.1
2018-09-17 19:00:00,0.136,0.156,0.144,0.081,16.4,6.602,-9928.8,17.2,-60075.2,16.4,100,6550,96.52,23.8
2018-09-17 19:15:00,0.136,0.156,0.144,0.081,16.4,6.602,-10197.5,17.2,-62200.7,16.4,100,6549,96.52,23.4
2018-09-17 19:30:00,0.136,0.156,0.144,0.081,16.4,7.361,-9849.1,17.3,-64002.3,16.4,100,6546,96.52,22.9
2018-09-17 19:45:00,0.136,0.156,0.143,0.081,16.4,8.7,-9388.5,17.3,-61206.2,16.4,100,6546,96.52,22.4
2018-09-17 20:00:00,0.136,0.156,0.143,0.081,16.4,7.655,-9503.8,17.4,-61602.1,16.4,100,6542,96.53,21.9
2018-09-17 20:15:00,0.136,0.156,0.143,0.081,16.4,7.361,-9347.5,17.4,-59237.3,16.4,100,6542,96.54,21.4
2018-09-17 20:30:00,0.136,0.156,0.143,0.081,16.4,9.572,-9212.9,17.4,-60352.5,16.4,100,6543,96.55,20.9
2018-09-17 20:45:00,0.136,0.156,0.143,0.081,16.4,7.974,-9377.7,17.5,-61687.3,16.4,100,6540,96.56,20.5
2018-09-17 21:00:00,0.136,0.156,0.143,0.081,16.4,7.361,-9217.1,17.5,-61658.9,16.4,100,6541,96.57,20.1
2018-09-17 21:15:00,0.136,0.156,0.143,0.081,16.4,9.115,-9088.6,17.5,-61135.8,16.4,100,6540,96.57,19.7
2018-09-17 21:30:00,0.136,0.156,0.143,0.081,16.4,8.7,-9160.0,17.6,-60770.9,16.4,100,6539,96.57,19.4
2018-09-17 21:45:00,0.136,0.156,0.142,0.081,16.4,7.655,-9044.7,17.6,-61107.6,16.4,100,6537,96.59,19.0
2018-09-17 22:00:00,0.136,0.156,0.142,0.081,16.4,7.974,-9296.0,17.6,-62401.6,16.4,100,6537,96.6,18.7
2018-09-17 22:15:00,0.136,0.156,0.142,0.081,16.4,7.974,-9257.5,17.6,-60967.1,16.4,100,6540,96.6,18.5
2018-09-17 22:30:00,0.136,0.156,0.142,0.081,16.4,8.7,-9057.2,17.6,-60617.1,16.4,100,6537,96.6,18.4
2018-09-17 22:45:00,0.136,0.156,0.142,0.081,16.4,7.974,-8997.0,17.6,-61290.8,16.4,100,6534,96.61,18.1
2018-09-17 23:00:00,0.136,0.156,0.142,0.081,16.4,7.089,-8980.4,17.7,-59019.5,16.4,100,6534,96.61,17.8
2018-09-17 23:15:00,0.136,0.156,0.142,0.081,16.4,8.321,-9023.9,17.7,-62243.7,16.4,100,6533,96.61,17.5
2018-09-17 23:30:00,0.136,0.156,0.142,0.081,16.4,8.321,-8939.1,17.7,-61347.3,16.5,100,6532,96.62,17.2
2018-09-17 23:45:00,0.137,0.156,0.142,0.081,16.4,8.321,-9145.2,17.7,-59923.3,16.5,100,6533,96.62,17.0
2018-09-18 00:00:00,0.137,0.156,0.142,0.081,16.4,9.115,-9109.5,17.7,-61290.8,16.5,100,6533,96.63,16.7
2018-09-18 00:15:00,0.137,0.156,0.142,0.081,16.4,10.078,-9126.3,17.7,-58599.7,16.5,100,6527,96.62,16.5
2018-09-18 00:30:00,0.137,0.156,0.142,0.081,16.4,8.321,-9048.9,17.7,-61149.9,16.5,100,6524,96.63,16.3
2018-09-18 00:45:00,0.137,0.156,0.142,0.081,16.4,9.572,-9122.1,17.6,-58022.4,16.5,100,6524,96.63,16.1
2018-09-18 01:00:00,0.137,0.156,0.142,0.081,16.4,9.572,-9057.2,17.6,-62029.1,16.5,100,6523,96.64,15.9
2018-09-18 01:15:00,0.137,0.156,0.142,0.081,16.5,8.697,-9208.6,17.6,-58303.6,16.5,100,6521,96.65,15.7
2018-09-18 01:30:00,0.137,0.156,0.142,0.081,16.5,10.636,-8997.0,17.6,-56181.8,16.5,100,6521,96.65,15.5
2018-09-18 01:45:00,0.137,0.156,0.142,0.081,16.5,9.568,-9080.2,17.6,-59634.2,16.5,100,6522,96.64,15.4
2018-09-18 02:00:00,0.137,0.156,0.142,0.081,16.5,7.652,-9508.1,17.6,-56701.6,16.5,100,6522,96.65,15.2
2018-09-18 02:15:00,0.137,0.156,0.142,0.081,16.5,9.111,-9691.6,17.6,-58102.6,16.5,100,6521,96.66,15.0
2018-09-18 02:30:00,0.137,0.156,0.142,0.081,16.5,8.696,-9403.6,17.6,-57942.3,16.5,100,6520,96.66,14.9
2018-09-18 02:45:00,0.137,0.156,0.142,0.081,16.5,9.111,-9770.0,17.5,-56480.1,16.5,100,6519,96.66,14.8
2018-09-18 03:00:00,0.137,0.156,0.142,0.081,16.5,7.086,-9356.1,17.5,-57173.6,16.5,100,6518,96.66,14.6
2018-09-18 03:15:00,0.137,0.156,0.142,0.081,16.5,7.971,-9640.4,17.5,-54890.3,16.5,100,6518,96.66,14.6
2018-09-18 03:30:00,0.137,0.156,0.142,0.081,16.5,7.971,-9633.8,17.5,-55975.2,16.5,100,6520,96.66,14.5
2018-09-18 03:45:00,0.137,0.156,0.142,0.081,16.5,6.834,-10178.8,17.4,-56013.9,16.5,100,6519,96.65,14.4
2018-09-18 04:00:00,0.137,0.156,0.142,0.081,16.5,9.111,-10280.1,17.4,-53406.7,16.6,100,6517,96.65,14.3
2018-09-18 04:15:00,0.137,0.156,0.142,0.081,16.5,7.652,-9618.2,17.4,-55487.5,16.6,100,6517,96.65,14.2
2018-09-18 04:30:00,0.137,0.156,0.142,0.081,16.5,7.652,-10125.0,17.4,-56337.2,16.6,100,6515,96.66,14.1
2018-09-18 04:45:00,0.137,0.156,0.142,0.081,16.5,9.153,-10560.8,17.4,-54625.5,16.6,100,6516,96.66,14.0
2018-09-18 05:00:00,0.137,0.156,0.142,0.081,16.5,6.834,-10289.5,17.3,-52335.4,16.6,100,6515,96.67,13.8
2018-09-18 05:15:00,0.137,0.156,0.142,0.081,16.5,9.111,-10287.2,17.3,-56026.8,16.6,100,6514,96.68,13.7
2018-09-18 05:30:00,0.137,0.156,0.142,0.081,16.5,9.111,-10254.1,17.3,-56766.9,16.6,100,6515,96.68,13.7
2018-09-18 05:45:00,0.137,0.156,0.142,0.081,16.5,7.989,-9997.6,17.2,-55347.2,16.6,100,6511,96.68,13.6
2018-09-18 06:00:00,0.137,0.156,0.142,0.081,16.5,9.132,-11378.8,17.2,-55462.0,16.6,100,6514,96.69,13.6
2018-09-18 06:15:00,0.137,0.156,0.142,0.081,16.5,8.317,-11148.0,17.2,-55936.5,16.6,100,6513,96.69,13.5
2018-09-18 06:30:00,0.137,0.156,0.142,0.081,16.5,7.652,-10646.2,17.2,-51510.5,16.6,100,6509,96.69,13.4
2018-09-18 06:45:00,0.137,0.156,0.142,0.081,16.5,6.866,-11598.3,17.1,-55577.1,16.6,100,6512,96.7,13.3
2018-09-18 07:00:00,0.137,0.156,0.142,0.081,16.5,6.19,-10739.8,17.1,-53690.3,16.6,100,6511,96.7,13.2
2018-09-18 07:15:00,0.137,0.156,0.142,0.081,16.6,7.685,-11256.3,17.1,-54776.7,16.6,100,6512,96.72,13.2
2018-09-18 07:30:00,0.137,0.156,0.142,0.081,16.6,8.333,-11405.0,17.1,-52552.8,16.6,100,6510,96.72,13.2
2018-09-18 07:45:00,0.137,0.156,0.142,0.081,16.6,8.022,-12117.0,17.0,-52758.9,16.6,100,6510,96.73,13.2
2018-09-18 08:00:00,0.137,0.156,0.142,0.081,16.6,6.847,-11347.4,17.0,-54050.0,16.6,100,6511,96.74,13.2
2018-09-18 08:15:00,0.137,0.156,0.142,0.081,16.6,7.406,-12274.3,17.0,-54789.3,16.6,100,6511,96.75,13.2
2018-09-18 08:30:00,0.137,0.156,0.142,0.081,16.6,7.165,-12740.8,17.0,-54237.0,16.6,100,6509,96.76,13.3
2018-09-18 08:45:00,0.137,0.156,0.142,0.081,16.6,7.684,-11751.6,16.9,-53727.4,16.6,100,6508,96.76,13.4
2018-09-18 09:00:00,0.137,0.156,0.142,0.081,16.6,7.372,-12571.7,16.9,-50885.7,16.6,100,6509,96.76,13.4
2018-09-18 09:15:00,0.137,0.156,0.142,0.081,16.6,7.44,-12676.4,16.9,-53173.5,16.6,100,6508,96.77,13.6
2018-09-18 09:30:00,0.137,0.156,0.142,0.081,16.6,6.611,-12808.4,16.8,-54663.3,16.6,100,6507,96.77,13.8
2018-09-18 09:45:00,0.137,0.156,0.142,0.081,16.6,6.688,-12761.3,16.8,-48842.2,16.6,100,6509,96.78,14.5
2018-09-18 10:00:00,0.137,0.156,0.142,0.081,16.6,6.627,-12956.7,16.8,-53505.1,16.6,100,6508,96.78,15.0
2018-09-18 10:15:00,0.137,0.156,0.143,0.081,16.6,6.422,-12802.5,16.8,-52167.0,16.6,100,6508,96.77,15.4
2018-09-18 10:30:00,0.137,0.156,0.143,0.081,16.6,6.926,-13100.7,16.7,-57411.1,16.6,100,6508,96.78,15.9
2018-09-18 10:45:00,0.137,0.156,0.143,0.081,16.6,6.023,-13498.8,16.7,-53653.2,16.6,100,6510,96.77,16.4
2018-09-18 11:00:00,0.137,0.156,0.143,0.081,16.5,6.066,-13542.4,16.7,-52758.9,16.6,100,6508,96.77,17.1
2018-09-18 11:15:00,0.137,0.156,0.143,0.081,16.5,6.454,-13209.8,16.7,-53382.1,16.6,100,6509,96.78,17.8
2018-09-18 11:30:00,0.137,0.156,0.143,0.082,16.5,5.205,-13237.2,16.6,-52831.8,16.6,100,6511,96.78,18.6
2018-09-18 11:45:00,0.137,0.156,0.144,0.081,16.5,6.204,-13270.8,16.6,-53210.3,16.6,100,6514,96.77,19.4
2018-09-18 12:00:00,0.137,0.156,0.144,0.081,16.5,5.647,-13372.0,16.6,-51285.6,16.6,100,6513,96.77,20.2
2018-09-18 12:15:00,0.137,0.156,0.144,0.081,16.5,5.634,-13800.5,16.6,-53851.2,16.6,100,6514,96.75,20.8
2018-09-18 12:30:00,0.137,0.156,0.144,0.081,16.5,5.984,-13715.0,16.6,-51191.2,16.6,100,6513,96.73,21.3
2018-09-18 12:45:00,0.137,0.156,0.144,0.081,16.5,5.804,-13520.6,16.6,-52929.2,16.6,100,6515,96.7,22.0
2018-09-18 13:00:00,0.137,0.156,0.144,0.081,16.5,5.475,-13579.9,16.6,-53051.2,16.6,100,6517,96.68,22.5
2018-09-18 13:15:00,0.137,0.156,0.144,0.081,16.5,5.984,-13756.1,16.6,-52965.8,16.6,100,6516,96.66,23.2
